tarih,f_ticari_tl,f_ticari_dar,f_ihtiyac,f_konut,f_tasit,f_tuketici,mev_tl,kat_ticari,kat_tuketici,politika,aofm,aofm_kaynak_gun,koridor_alt,koridor_ust,aofm_taban_mn_tl,aofm_gecerli,aofm_ham,makas_kredi_mevduat,spread_politika,spread_aofm,pka_12a,pka_yas_gun,reel_ticari,reel_ticari_yaklasik,reel_tuketici,reel_tuketici_yaklasik,reel_mevduat,reel_mevduat_yaklasik
2024-10-25,59.47,56.69,70.35,41.29,45.24,65.78,55.82,60.31,49.46,50.0,50.0,aynigun,47.0,53.0,5000.0,True,50.0,3.6499999999999986,9.469999999999999,9.469999999999999,27.44,24.0,25.133396107972384,32.03,30.084745762711872,38.34,22.269303201506595,28.38
2024-11-01,60.34,56.22,69.66,41.36,45.81,66.04,56.02,59.13,50.33,50.0,50.0,aynigun,47.0,53.0,5000.0,True,50.0,4.32,10.340000000000003,10.340000000000003,27.2,0.0,26.053459119496857,33.14,30.534591194968552,38.84,22.657232704402517,28.820000000000004
2024-11-08,60.73,55.78,70.46,41.33,44.58,66.56,55.48,58.81,49.8,50.0,50.0,aynigun,47.0,53.0,5000.0,True,50.0,5.25,10.729999999999997,10.729999999999997,27.2,7.0,26.360062893081746,33.53,30.94339622641509,39.36,22.232704402515722,28.279999999999998
2024-11-15,57.85,52.72,70.38,40.88,43.79,66.36,55.99,57.81,48.29,50.0,50.0,aynigun,47.0,53.0,5000.0,True,50.0,1.8599999999999994,7.850000000000001,7.850000000000001,27.2,14.0,24.095911949685544,30.650000000000002,30.78616352201258,39.16,22.633647798742153,28.790000000000003
2024-11-22,59.9,55.59,70.69,41.28,37.66,66.09,56.06,50.83,48.35,50.0,50.0,aynigun,47.0,53.0,5000.0,True,50.0,3.8399999999999963,9.899999999999999,9.899999999999999,27.2,21.0,25.707547169811317,32.7,30.57389937106918,38.89,22.688679245283016,28.860000000000003
2024-11-29,59.78,54.85,70.31,41.33,42.06,65.14,55.93,57.71,48.71,50.0,50.0,aynigun,47.0,53.0,5000.0,True,50.0,3.8500000000000014,9.780000000000001,9.780000000000001,27.2,28.0,25.613207547169804,32.58,29.827044025157235,37.94,22.58647798742137,28.73
2024-12-06,61.25,56.06,69.77,41.11,41.71,65.84,55.94,58.61,48.82,50.0,50.0,aynigun,47.0,53.0,5000.0,True,50.0,5.310000000000002,11.25,11.25,27.07,5.0,26.89855984890219,34.18,30.510742110647683,38.77,22.71976076178486,28.869999999999997
2024-12-13,59.69,55.45,68.85,41.23,39.99,64.81,56.21,57.14,49.72,50.0,50.0,aynigun,47.0,53.0,5000.0,True,50.0,3.479999999999997,9.689999999999998,9.689999999999998,27.07,12.0,25.67089006059653,32.62,29.70016526324073,37.74,22.932242071299292,29.14
2024-12-20,60.27,55.27,69.23,41.01,39.03,64.95,56.54,56.03,49.7,50.0,50.0,aynigun,47.0,53.0,5000.0,True,50.0,3.730000000000004,10.270000000000003,10.270000000000003,27.07,19.0,26.12733139214607,33.2,29.81034075706306,37.88,23.19194144959471,29.47
2024-12-27,59.63,55.58,70.08,40.87,38.9,65.1,55.68,54.38,48.81,47.5,,aynigun,46.0,49.0,4000.0,False,49.38,3.950000000000003,12.130000000000003,,27.07,26.0,25.623671991815545,32.56,29.928385929015498,38.029999999999994,22.51514913040058,28.61
2025-01-03,62.19,56.45,72.5,40.71,49.61,69.09,54.58,57.47,48.61,47.5,48.0,aynigun,46.0,49.0,5000.0,True,48.0,7.609999999999999,14.689999999999998,14.189999999999998,25.38,2.0,29.358749401818486,36.81,34.86201946083904,43.71000000000001,23.28920082947836,29.2
2025-01-10,60.01,54.76,69.98,40.87,47.57,67.07,53.55,56.06,51.84,47.5,47.5,aynigun,46.0,49.0,5000.0,True,47.5,6.460000000000001,12.509999999999998,12.509999999999998,25.38,9.0,27.620035093316297,34.629999999999995,33.2509172116765,41.69,22.467698197479645,28.169999999999998
2025-01-17,59.09,53.46,68.3,40.41,48.66,65.47,52.87,56.59,50.41,47.5,,aynigun,46.0,49.0,3000.0,False,47.5,6.220000000000006,11.590000000000003,,25.38,16.0,26.88626575211357,33.71000000000001,31.974796618280422,40.09,21.925346945286318,27.49
2025-01-24,60.04,54.37,67.09,40.46,43.78,63.76,51.83,52.32,50.68,45.0,,aynigun,43.5,46.5,1000.0,False,45.0,8.21,15.04,,25.38,23.0,27.643962354442486,34.66,30.610942734088354,38.379999999999995,21.09586855957888,26.45
2025-01-31,57.95,51.63,63.84,40.23,41.22,61.05,50.61,53.21,49.83,45.0,45.0,aynigun,43.5,46.5,5000.0,True,45.0,7.340000000000003,12.950000000000003,12.950000000000003,25.38,30.0,25.977029829318866,32.57000000000001,28.449513479023757,35.67,20.122826607114376,25.23
2025-02-07,57.08,50.83,64.62,40.05,44.86,62.28,50.64,51.76,47.7,45.0,45.0,aynigun,43.5,46.5,5000.0,True,45.0,6.439999999999998,12.079999999999998,12.079999999999998,25.26,6.0,25.403161424237595,31.819999999999997,29.554526584703833,37.019999999999996,20.261855340890953,25.38
2025-02-14,56.07,50.56,64.13,40.03,43.53,61.47,50.13,50.07,46.07,45.0,45.0,aynigun,43.5,46.5,5000.0,True,45.0,5.939999999999998,11.07,11.07,25.26,13.0,24.596838575762426,30.81,28.907871627015822,36.209999999999994,19.854702219383704,24.87
2025-02-21,56.57,49.98,63.11,39.96,40.47,60.88,50.17,52.8,45.07,45.0,45.0,aynigun,43.5,46.5,5000.0,True,45.0,6.399999999999999,11.57,11.57,25.26,20.0,24.996008302730345,31.31,28.43685134919369,35.620000000000005,19.886635797541132,24.91
2025-02-28,55.25,48.49,64.76,39.86,36.77,61.49,50.05,51.98,45.4,45.0,45.0,aynigun,43.5,46.5,5000.0,True,45.0,5.200000000000003,10.25,10.25,25.26,27.0,23.94220022353506,29.99,28.92383841609454,36.230000000000004,19.790835063068823,24.789999999999996
2025-03-07,57.02,50.36,64.12,39.85,42.78,61.85,49.18,51.94,44.69,42.5,,aynigun,41.0,44.0,1000.0,False,42.5,7.840000000000003,14.520000000000003,,24.55,6.0,26.069851465274986,32.47,29.94781212364512,37.3,19.77519068647129,24.63
2025-03-14,55.2,50.32,62.73,39.63,41.46,60.62,48.35,49.93,43.7,42.5,42.5,aynigun,41.0,44.0,5000.0,True,42.5,6.850000000000001,12.700000000000003,12.700000000000003,24.55,13.0,24.608590927338426,30.650000000000002,28.960256924929737,36.06999999999999,19.10879164993977,23.8
2025-03-21,57.98,51.27,63.74,39.25,40.54,61.03,48.77,50.43,42.48,42.5,,aynigun,41.0,46.0,4000.0,False,42.5,9.209999999999994,15.479999999999997,,24.55,20.0,26.840626254516266,33.42999999999999,29.289441991168207,36.480000000000004,19.446005620232842,24.220000000000002
2025-03-28,60.4,54.74,72.45,38.79,39.12,66.5,51.41,56.39,42.67,42.5,46.0,aynigun,41.0,46.0,400978.0,True,46.0,8.990000000000002,17.9,14.399999999999999,24.55,27.0,28.783621035728622,35.849999999999994,33.68125250903251,41.95,21.565636290646317,26.859999999999996
2025-04-04,63.58,58.24,67.85,39.42,45.69,65.92,51.57,57.39,53.4,42.5,46.0,aynigun,41.0,46.0,546176.0,True,46.0,12.009999999999998,21.08,17.58,25.56,3.0,30.28034405861739,38.019999999999996,32.14399490283528,40.36,20.715195922268247,26.01
2025-04-11,60.51,54.87,69.67,39.59,43.04,66.82,51.93,59.04,45.3,42.5,46.0,aynigun,41.0,46.0,905789.0,True,46.0,8.579999999999998,18.009999999999998,14.509999999999998,25.56,10.0,27.835297865562268,34.95,32.860783689072946,41.25999999999999,21.001911436763287,26.37
2025-04-18,60.99,55.72,70.58,39.59,43.47,66.6,53.35,63.03,44.33,46.0,47.97,aynigun,44.5,49.0,291417.0,True,47.97,7.640000000000001,14.990000000000002,13.020000000000003,25.56,17.0,28.217585218222375,35.43000000000001,32.685568652437084,41.03999999999999,22.132844855049385,27.790000000000003
2025-04-25,62.63,57.63,73.09,39.65,43.74,67.56,54.27,64.14,43.21,46.0,48.55,aynigun,44.5,49.0,538456.0,True,48.55,8.36,16.630000000000003,14.080000000000005,25.56,24.0,29.523733673144314,37.07000000000001,33.45014335775724,42.0,22.8655622809812,28.710000000000004
2025-05-02,63.33,59.19,74.03,40.0,43.09,69.42,55.86,62.71,44.79,46.0,48.82,aynigun,44.5,49.0,675670.0,True,48.82,7.469999999999999,17.33,14.509999999999998,25.06,1.0,30.60131137054214,38.269999999999996,35.47097393251239,44.36,24.62817847433232,30.8
2025-05-09,64.13,59.27,74.59,41.65,47.96,70.58,56.48,63.14,47.83,46.0,48.81,aynigun,44.5,49.0,799476.0,True,48.81,7.649999999999999,18.129999999999995,15.319999999999993,25.06,8.0,31.241004317927402,39.06999999999999,36.39852870622102,45.519999999999996,25.123940508555886,31.419999999999998
2025-05-16,58.86,53.68,73.52,42.73,47.01,69.99,56.95,63.02,48.63,46.0,47.79,aynigun,44.5,49.0,124359.0,True,47.79,1.9099999999999966,12.86,11.07,25.06,15.0,27.02702702702704,33.8,35.92675515752439,44.92999999999999,25.499760115144742,31.890000000000004
2025-05-23,62.83,59.18,71.23,42.76,46.5,68.55,56.94,64.36,48.47,46.0,48.69,aynigun,44.5,49.0,136382.0,True,48.69,5.890000000000001,16.83,14.14,25.06,22.0,30.201503278426344,37.769999999999996,34.77530785223093,43.489999999999995,25.491763953302417,31.88
2025-05-30,61.51,58.05,73.39,43.56,44.9,69.67,57.24,65.59,48.61,46.0,48.98,aynigun,44.5,49.0,630216.0,True,48.98,4.269999999999996,15.509999999999998,12.530000000000001,25.06,29.0,29.1460099152407,36.45,35.67087797857029,44.61,25.731648808571883,32.18000000000001
2025-06-06,64.88,58.88,72.05,43.61,45.4,69.61,57.36,66.24,50.52,46.0,48.98,geri_tasima,44.5,49.0,759902.0,True,48.98,7.519999999999996,18.879999999999995,15.899999999999999,24.56,5.0,32.369942196531795,40.31999999999999,36.16730892742452,45.05,26.332691072575454,32.8
2025-06-13,63.95,60.27,70.89,43.49,46.49,68.57,56.69,64.67,52.45,46.0,46.0,aynigun,44.5,49.0,451000.0,True,46.0,7.260000000000005,17.950000000000003,17.950000000000003,24.56,12.0,31.6233140655106,39.39,35.33236994219653,44.00999999999999,25.79479768786126,32.129999999999995
2025-06-20,62.92,58.82,70.95,43.55,44.8,68.37,56.4,63.01,50.41,46.0,46.0,aynigun,44.5,49.0,440000.0,True,46.0,6.520000000000003,16.92,16.92,24.56,19.0,30.79640333975593,38.36,35.17180475272961,43.81,25.561978163134235,31.84
2025-06-27,61.02,57.86,69.12,43.23,42.81,66.13,56.19,62.94,49.83,46.0,46.0,aynigun,44.5,49.0,500000.0,True,46.0,4.830000000000005,15.020000000000003,15.020000000000003,24.56,26.0,29.271034039820165,36.46000000000001,33.37347463070006,41.56999999999999,25.393384714193967,31.63
2025-07-04,62.71,57.98,69.43,43.08,44.48,66.79,56.06,62.51,48.61,46.0,46.0,aynigun,44.5,49.0,262000.0,True,46.0,6.649999999999999,16.71,16.71,23.39,3.0,31.86643974390144,39.32,35.173028608477175,43.400000000000006,26.477024070021884,32.67
2025-07-11,61.3,55.16,70.57,42.7,45.65,67.61,54.72,62.04,47.67,46.0,46.0,aynigun,44.5,49.0,421000.0,True,46.0,6.579999999999998,15.299999999999997,15.299999999999997,23.39,10.0,30.723721533349547,37.91,35.83758813518112,44.22,25.391036550773972,31.33
2025-07-18,60.63,55.01,67.57,42.57,44.63,65.56,54.65,57.49,47.4,46.0,46.0,aynigun,44.5,49.0,291000.0,True,46.0,5.980000000000004,14.630000000000003,14.630000000000003,23.39,17.0,30.1807277737256,37.24,34.17618931842128,42.17,25.334305859469964,31.259999999999998
2025-07-25,58.71,52.86,65.17,41.9,45.03,63.01,52.52,59.71,47.49,43.0,43.0,aynigun,41.5,46.0,400345.0,True,43.0,6.189999999999998,15.71,15.71,23.39,24.0,28.624685955101704,35.32,32.109571278061445,39.62,23.60807196693411,29.130000000000003
2025-08-01,57.6,52.48,63.74,41.37,41.91,61.47,51.4,56.91,46.19,43.0,43.0,aynigun,41.5,46.0,602000.0,True,43.0,6.200000000000003,14.600000000000001,14.600000000000001,22.84,0.0,28.296971670465652,34.760000000000005,31.447411266688373,38.629999999999995,23.249755779876267,28.56
2025-08-08,58.04,51.89,65.96,40.7,43.2,63.43,51.0,57.4,47.49,43.0,43.0,aynigun,41.5,46.0,550000.0,True,43.0,7.039999999999999,15.04,15.04,22.84,7.0,28.655161185281685,35.2,33.04298274177793,40.59,22.92412894822533,28.16
2025-08-15,56.55,51.75,64.73,40.14,42.46,62.15,50.5,57.9,46.42,43.0,43.0,aynigun,41.5,46.0,350000.0,True,43.0,6.049999999999997,13.549999999999997,13.549999999999997,22.84,14.0,27.44220123738197,33.709999999999994,32.000976880494946,39.31,22.517095408661667,27.66
2025-08-22,56.26,50.72,66.23,40.03,42.18,63.34,50.41,55.36,47.88,43.0,43.0,aynigun,41.5,46.0,501000.0,True,43.0,5.850000000000001,13.259999999999998,13.259999999999998,22.84,21.0,27.206121784435044,33.42,32.96971670465647,40.5,22.443829371540215,27.569999999999997
2025-08-29,53.85,49.05,65.83,39.56,39.62,62.58,50.49,54.25,46.58,43.0,43.0,aynigun,41.5,46.0,502000.0,True,43.0,3.3599999999999994,10.850000000000001,10.850000000000001,22.84,28.0,25.24422012373819,31.01,32.35102572451971,39.739999999999995,22.508954737870425,27.650000000000002
2025-09-05,57.26,50.21,65.66,39.28,42.03,62.82,50.1,55.18,44.82,43.0,43.0,aynigun,41.5,46.0,900000.0,True,43.0,7.159999999999997,14.259999999999998,14.259999999999998,22.25,4.0,28.638036809815958,35.01,33.18609406952966,40.57,22.78118609406954,27.85
2025-09-12,55.46,50.26,64.85,39.15,42.0,62.02,49.27,54.82,46.03,40.5,41.15,aynigun,39.0,43.5,810000.0,True,41.15,6.189999999999998,14.96,14.310000000000002,22.25,11.0,27.165644171779157,33.21,32.53169734151331,39.77,22.10224948875257,27.020000000000003
2025-09-19,53.57,48.46,59.99,38.65,40.8,57.84,48.61,53.12,45.72,40.5,40.5,aynigun,39.0,43.5,602000.0,True,40.5,4.960000000000001,13.07,13.07,22.25,18.0,25.61963190184049,31.32,29.11247443762783,35.59,21.562372188139058,26.36
2025-09-26,52.85,47.55,58.15,38.12,39.82,55.97,49.05,52.01,44.35,40.5,40.5,aynigun,39.0,43.5,500000.0,True,40.5,3.8000000000000043,12.350000000000001,12.350000000000001,22.25,25.0,25.03067484662578,30.6,27.582822085889557,33.72,21.92229038854805,26.799999999999997
2025-10-03,54.74,49.07,60.46,38.0,39.31,57.81,48.64,52.31,43.74,40.5,40.5,aynigun,39.0,43.5,452000.0,True,40.5,6.100000000000001,14.240000000000002,14.240000000000002,23.26,2.0,25.539509978906374,31.48,28.030180107090686,34.55,20.590621450592227,25.38
2025-10-10,54.84,48.08,62.62,38.04,36.67,59.51,48.24,51.78,43.12,40.5,40.5,aynigun,39.0,43.5,550000.0,True,40.5,6.600000000000001,14.340000000000003,14.340000000000003,23.26,9.0,25.620639299042658,31.580000000000002,29.409378549407727,36.25,20.26610417004704,24.98
2025-10-17,52.55,47.9,62.74,37.91,36.3,59.68,48.45,52.22,44.29,40.5,40.5,aynigun,39.0,43.5,601000.0,True,40.5,4.099999999999994,12.049999999999997,12.049999999999997,23.26,16.0,23.76277786792147,29.289999999999996,29.547298393639455,36.42,20.436475742333272,25.19
2025-10-24,52.87,47.11,61.95,38.0,35.37,58.49,48.07,51.56,41.86,39.5,39.5,aynigun,38.0,42.5,600000.0,True,39.5,4.799999999999997,13.369999999999997,13.369999999999997,23.26,23.0,24.0223916923576,29.609999999999996,28.581859484017503,35.230000000000004,20.128184325815358,24.81
2025-10-31,53.62,47.64,61.52,37.75,35.16,58.47,47.25,51.56,41.96,39.5,39.5,aynigun,38.0,42.5,502000.0,True,39.5,6.369999999999997,14.119999999999997,14.119999999999997,23.26,30.0,24.630861593379837,30.359999999999996,28.56563361999025,35.209999999999994,19.46292390069768,23.99
2025-11-07,53.44,45.71,62.66,37.78,36.62,59.31,47.01,50.49,42.58,39.5,39.5,aynigun,38.0,42.5,551000.0,True,39.5,6.43,13.939999999999998,13.939999999999998,23.49,6.0,24.25297594946958,29.95,29.006397279131924,35.82000000000001,19.046076605393125,23.52
2025-11-14,52.82,47.67,61.03,37.87,35.37,58.36,46.69,49.13,41.17,39.5,39.5,aynigun,38.0,42.5,253000.0,True,39.5,6.130000000000003,13.32,13.32,23.49,13.0,23.750911004939667,29.330000000000002,28.237104218965104,34.870000000000005,18.7869463114422,23.2
2025-11-21,53.18,47.65,62.92,37.7,35.11,59.89,46.96,51.01,41.86,39.5,39.5,aynigun,38.0,42.5,301000.0,True,39.5,6.219999999999999,13.68,13.68,23.49,20.0,24.042432585634455,29.69,29.476070936917953,36.400000000000006,19.005587496963305,23.470000000000002
2025-11-28,51.99,47.44,62.63,37.7,32.69,58.81,46.92,49.21,39.78,39.5,39.5,aynigun,38.0,42.5,252000.0,True,39.5,5.07,12.490000000000002,12.490000000000002,23.49,27.0,23.07879180500445,28.500000000000004,28.601506194833593,35.32000000000001,18.973196210219445,23.430000000000003
2025-12-05,54.57,47.87,64.57,37.75,34.12,60.91,46.88,49.7,36.84,39.5,39.5,aynigun,38.0,42.5,271000.0,True,39.5,7.689999999999998,15.07,15.07,23.35,4.0,25.310093230644505,31.22,30.44993919740575,37.559999999999995,19.075800567490873,23.53
2025-12-12,50.6,45.67,57.89,37.63,33.62,55.69,45.96,47.95,37.9,38.0,38.0,aynigun,36.5,41.0,300047.0,True,38.0,4.640000000000001,12.600000000000001,12.600000000000001,23.35,11.0,22.091609241994313,27.25,26.21807863802188,32.339999999999996,18.329955411430877,22.61
2025-12-19,51.11,46.92,56.83,37.21,33.24,54.59,45.46,49.11,37.77,38.0,38.0,aynigun,36.5,41.0,103000.0,True,38.0,5.649999999999999,13.11,13.11,23.35,18.0,22.505066882853654,27.759999999999998,25.32630725577625,31.240000000000002,17.924604783137422,22.11
2025-12-26,50.3,45.34,46.37,36.57,31.54,45.1,45.34,47.58,34.98,38.0,38.0,aynigun,36.5,41.0,5000.0,True,38.0,4.959999999999994,12.299999999999997,12.299999999999997,23.35,25.0,21.848398865018236,26.949999999999996,17.63275233076611,21.75,17.827320632346975,21.990000000000002
2026-01-02,53.44,49.56,54.48,36.38,31.68,52.54,45.41,48.46,38.23,38.0,38.0,aynigun,36.5,41.0,302000.0,True,38.0,8.030000000000001,15.439999999999998,15.439999999999998,22.2,1.0,25.564648117839607,31.24,24.828150572831408,30.34,18.993453355155477,23.209999999999997
2026-01-09,52.31,46.72,63.53,36.37,43.05,60.39,44.98,48.62,44.54,38.0,38.0,aynigun,36.5,41.0,203000.0,True,38.0,7.330000000000005,14.310000000000002,14.310000000000002,22.2,8.0,24.639934533551553,30.110000000000003,31.252045826513907,38.19,18.641571194762683,22.779999999999998
2026-01-16,45.95,40.1,64.04,36.26,37.97,60.34,45.01,49.73,43.64,38.0,38.0,aynigun,36.5,41.0,5000.0,True,38.0,0.9400000000000048,7.950000000000003,7.950000000000003,22.2,15.0,19.43535188216039,23.750000000000004,31.211129296235683,38.14,18.666121112929623,22.81
2026-01-23,50.71,45.95,56.37,36.25,37.94,54.07,44.0,49.6,43.85,37.0,,aynigun,35.5,40.0,1437.0,False,37.3,6.710000000000001,13.71,,22.2,22.0,23.33060556464812,28.51,26.080196399345333,31.87,17.839607201309327,21.8
2026-01-30,50.37,46.06,60.34,35.93,36.17,57.24,43.7,48.52,43.86,37.0,37.0,aynigun,35.5,40.0,5000.0,True,37.0,6.669999999999995,13.369999999999997,13.369999999999997,22.2,29.0,23.052373158756122,28.169999999999998,28.674304418985265,35.040000000000006,17.594108019639943,21.500000000000004
2026-02-06,51.34,47.12,60.38,35.9,37.24,57.93,43.97,47.27,43.81,37.0,37.0,aynigun,35.5,40.0,5000.0,True,37.0,7.3700000000000045,14.340000000000003,14.340000000000003,22.1,5.0,23.94758394758394,29.240000000000002,29.34479934479932,35.83,17.9115479115479,21.869999999999997
2026-02-13,50.12,46.11,59.67,35.28,35.67,56.4,43.77,48.68,42.85,37.0,37.0,aynigun,35.5,40.0,5000.0,True,37.0,6.349999999999994,13.119999999999997,13.119999999999997,22.1,12.0,22.948402948402922,28.019999999999996,28.091728091728086,34.3,17.747747747747745,21.67
2026-02-20,50.34,45.95,59.51,34.81,35.48,55.52,43.74,47.98,41.19,37.0,37.0,aynigun,35.5,40.0,5000.0,True,37.0,6.600000000000001,13.340000000000003,13.340000000000003,22.1,19.0,23.128583128583124,28.240000000000002,27.371007371007373,33.42,17.723177723177706,21.64
2026-02-27,49.0,45.13,56.79,34.63,39.12,52.91,43.38,46.56,40.42,37.0,37.0,aynigun,35.5,40.0,5000.0,True,37.0,5.619999999999997,12.0,12.0,22.1,26.0,22.03112203112203,26.9,25.233415233415222,30.809999999999995,17.428337428337425,21.28
2026-03-06,53.13,48.35,58.96,34.17,36.53,54.92,44.39,49.12,39.19,37.0,40.0,aynigun,35.5,40.0,433776.0,True,40.0,8.740000000000002,16.130000000000003,13.130000000000003,22.17,5.0,25.3417369239584,30.96,26.806908406319053,32.75,18.18777113857739,22.22
2026-03-13,51.49,48.09,58.66,34.17,35.65,54.06,44.56,51.55,41.53,37.0,40.0,aynigun,35.5,40.0,301697.0,True,40.0,6.93,14.490000000000002,11.490000000000002,22.17,12.0,23.99934517475648,29.32,26.10297126954244,31.89,18.326921502823936,22.39
2026-03-20,51.08,47.01,57.91,34.76,35.46,54.62,44.9,53.45,41.9,37.0,40.0,geri_tasima,35.5,40.0,530281.0,True,40.0,6.18,14.079999999999998,11.079999999999998,22.17,19.0,23.66374723745601,28.909999999999997,26.56134894000164,32.449999999999996,18.605222231317022,22.729999999999997
2026-03-27,52.93,47.89,58.99,35.52,35.01,55.82,45.65,50.02,44.17,37.0,40.0,aynigun,35.5,40.0,1343383.0,True,40.0,7.280000000000001,15.93,12.93,22.17,26.0,25.17803061308015,30.759999999999998,27.543586805271335,33.65,19.219120897110574,23.479999999999997
2026-04-03,54.52,51.59,60.66,35.82,37.58,57.53,47.11,54.58,45.05,37.0,40.0,aynigun,35.5,40.0,691817.0,True,40.0,7.410000000000004,17.520000000000003,14.520000000000003,23.39,2.0,25.228948861333976,31.130000000000003,27.66836858740578,34.14,19.223599967582473,23.72
2026-04-10,53.94,49.52,63.29,36.53,43.15,59.65,47.0,56.53,46.33,37.0,40.0,aynigun,35.5,40.0,588467.0,True,40.0,6.939999999999998,16.939999999999998,13.939999999999998,23.39,9.0,24.758894561958034,30.549999999999997,29.386498095469648,36.26,19.134451738390457,23.61
2026-04-17,52.82,49.3,63.07,36.84,39.62,58.96,47.16,54.27,45.73,37.0,,aynigun,35.5,40.0,0.0,False,40.0,5.660000000000004,15.82,,23.39,16.0,23.851203501094087,29.43,28.82729556690169,35.57,19.264121889942466,23.769999999999996
2026-04-24,53.65,49.75,62.24,37.27,39.44,59.19,46.96,55.71,44.78,37.0,40.0,aynigun,35.5,40.0,48060.0,True,40.0,6.689999999999998,16.65,13.649999999999999,23.39,23.0,24.52386741227004,30.259999999999998,29.01369640975766,35.8,19.102034200502473,23.57
2026-05-01,53.33,48.96,61.69,37.95,39.67,58.73,47.44,53.22,43.81,37.0,40.0,geri_tasima,35.5,40.0,307523.0,True,40.0,5.890000000000001,16.33,13.329999999999998,23.82,0.0,23.832983362946216,29.509999999999998,28.194152802455186,34.91,19.076078178000323,23.619999999999997
2026-05-08,55.39,51.07,61.55,38.06,39.68,58.69,47.24,54.47,45.06,37.0,40.0,aynigun,35.5,40.0,614771.0,True,40.0,8.149999999999999,18.39,15.39,23.82,7.0,25.49668874172186,31.57,28.161847843643994,34.87,18.914553383944433,23.42
2026-05-15,50.81,45.84,61.65,38.42,33.07,58.5,47.25,54.49,42.48,37.0,40.0,aynigun,35.5,40.0,327149.8,True,40.0,3.5600000000000023,13.810000000000002,10.810000000000002,23.82,14.0,21.797770957842033,26.990000000000002,28.008399289290907,34.68,18.922629623647236,23.43
2026-05-22,54.09,49.29,61.83,38.8,33.74,59.64,47.3,52.98,40.74,37.0,40.0,aynigun,35.5,40.0,844005.0,True,40.0,6.790000000000006,17.090000000000003,14.090000000000003,23.82,21.0,24.446777580358603,30.270000000000003,28.92909061540947,35.82,18.963010822161188,23.479999999999997
