tarih,usd,eur,ab_dis_varlik,ab_ic_varlik,ab_mbp,ab_rezerv_para,ab_emisyon,ab_banka_mevduat,ab_zk_bloke,ab_serbest,ab_api,ab_kamu_mevduat,fon_toplam,ster_toplam,net_fonlama,aofm,politika,koridor_alt,koridor_ust
2011-07-14,1.6419,2.3102,165156311.0,-14220472.0,77032399.0,124837205.0,55301978.0,69381351.0,,69381351.0,-59056510.0,11251704.0,59000.0,14.2,58985.8,6.25,,1.5,9.0
2011-07-15,1.6379,2.3272,165166989.0,-14264666.0,77093769.0,124296470.0,56728955.0,67309819.0,,67309819.0,-59017518.0,11814818.0,59000.0,53.2,58946.8,6.25,,1.5,9.0
2011-07-18,1.6407,2.3196,165029052.0,-14263869.0,77187340.0,123449738.0,56075966.0,67226177.0,,67226177.0,-58012810.0,11750412.0,58000.0,56.7,57943.3,6.25,,1.5,9.0
2011-07-19,1.6564,2.3266,166268869.0,-14988919.0,77216513.0,120683314.0,55465033.0,65077476.0,,65077476.0,-58018614.0,14551815.0,58000.0,50.9,57949.1,6.25,,1.5,9.0
2011-07-20,1.6493,2.3378,166156006.0,-14809046.0,77291698.0,120440798.0,55173349.0,65118709.0,,65118709.0,-58032119.0,14883020.0,58000.0,37.4,57962.6,6.25,,1.5,9.0
2011-07-21,1.6497,2.3426,166346692.0,-14846528.0,77368229.0,120791070.0,55182306.0,65460110.0,,65460110.0,-57031029.0,13608189.0,57000.0,37.3,56962.7,6.25,,1.5,9.0
2011-07-22,1.665,2.3658,166225971.0,-15739809.0,77440280.0,121757519.0,56319884.0,65281212.0,,65281212.0,-58038944.0,13721706.0,58000.0,30.6,57969.4,6.25,,1.5,9.0
2011-07-25,1.6669,2.4013,167190608.0,-16173380.0,77470346.0,123318362.0,55986480.0,67184174.0,,67184174.0,-59035552.0,13187536.0,59000.0,35.2,58964.8,6.25,,1.5,9.0
2011-07-26,1.711,2.4586,171451697.0,-18625877.0,77463420.0,123430667.0,55506350.0,67781510.0,,67781510.0,-59016167.0,13048921.0,59000.0,54.6,58945.4,6.25,,1.5,9.0
2011-07-27,1.7094,2.4764,171744516.0,-18745570.0,77436137.0,124983050.0,55317255.0,69513663.0,,69513663.0,-60037876.0,12490963.0,60000.1,34.1,59966.0,6.25,,1.5,9.0
2011-07-28,1.6869,2.4412,169368124.0,-17449239.0,77422311.0,124569195.0,55305293.0,69119144.0,,69119144.0,-60009268.0,12862384.0,60000.1,62.7,59937.4,6.25,,1.5,9.0
2011-07-29,1.6702,2.3928,167618448.0,-16452707.0,77444717.0,125308015.0,55967708.0,69195298.0,,69195298.0,-59055653.0,11192355.0,59000.0,15.1,58984.9,6.25,,1.5,9.0
2011-08-01,1.6733,2.388,166950403.0,-16494201.0,77464802.0,123756341.0,55320782.0,68286004.0,,68286004.0,-58054456.0,11762916.0,58000.0,15.1,57984.9,6.25,,1.5,9.0
2011-08-02,1.6669,2.4029,167079405.0,-16523105.0,77512550.0,122968126.0,54352533.0,68479879.0,,68479879.0,-59064438.0,13608862.0,59000.0,6.3,58993.7,6.25,,1.5,9.0
2011-08-03,1.6917,2.3994,168440329.0,-18200642.0,76815727.0,123682783.0,54210475.0,69328742.0,,69328742.0,-59043815.0,12176759.0,59000.0,26.9,58973.1,6.25,,1.5,9.0
2011-08-04,1.6974,2.4265,169460898.0,-18650843.0,76873821.0,122448088.0,54457676.0,67846406.0,,67846406.0,-63046516.0,17472249.0,63000.0,29.0,62971.0,6.25,,1.5,9.0
2011-08-05,1.7074,2.4322,169566763.0,-19120814.0,76818070.0,125962393.0,55749213.0,70070364.0,,70070364.0,-67052767.0,17908443.0,67000.0,25.8,66974.2,6.12,,5.0,9.0
2011-08-08,1.729,2.4487,171129113.0,-20107905.0,76807915.0,126161548.0,55555908.0,70467209.0,,70467209.0,-68055816.0,18702183.0,68000.0,22.7,67977.3,6.02,,5.0,9.0
2011-08-09,1.7378,2.4844,172577245.0,-20880759.0,76680050.0,124857065.0,55160898.0,69571600.0,,69571600.0,-67053477.0,18876460.0,67000.0,22.6,66977.4,5.92,,5.0,9.0
2011-08-10,1.7641,2.5139,174760036.0,-22201587.0,76635171.0,123747525.0,55083089.0,68521762.0,,68521762.0,-65047618.0,17935265.0,65000.0,25.3,64974.7,5.85,,5.0,9.0
2011-08-11,1.7409,2.5013,172925932.0,-20929573.0,76677158.0,125473293.0,55325197.0,70023211.0,,70023211.0,-61841761.0,13045626.0,62000.0,226.6,61773.4,5.75,,5.0,9.0
2011-08-12,1.7669,2.5093,173583445.0,-21984060.0,76594011.0,121095853.0,57179656.0,63800055.0,,63800055.0,-58979076.0,14477234.0,59000.0,86.0,58914.0,5.75,,5.0,9.0
2011-08-15,1.7751,2.5265,174124621.0,-22359861.0,76557580.0,123073164.0,57123994.0,65809581.0,,65809581.0,-61029082.0,14513498.0,61000.0,38.2,60961.8,5.75,,5.0,9.0
2011-08-16,1.7631,2.5219,173091924.0,-21840114.0,76385202.0,123564305.0,56457992.0,66973238.0,,66973238.0,-62026787.0,14847683.0,62000.0,41.6,61958.4,5.75,,5.0,9.0
2011-08-17,1.7714,2.547,174084218.0,-22455443.0,76209137.0,124209302.0,56207881.0,67865771.0,,67865771.0,-61752580.0,13752414.0,62000.0,315.8,61684.2,5.75,,5.0,9.0
2011-08-18,1.7621,2.5434,173181406.0,-21950374.0,76139245.0,121478626.0,56180443.0,65153777.0,,65153777.0,-60774567.0,15435186.0,61000.0,292.7,60707.3,5.75,,5.0,9.0
2011-08-19,1.7676,2.5439,170632617.0,-22183444.0,75917253.0,119196955.0,57280556.0,61804060.0,,61804060.0,-63024440.0,19744737.0,63000.0,45.0,62955.0,5.75,,5.0,9.0
2011-08-22,1.7812,2.5525,171138038.0,-22750479.0,75834602.0,124924486.0,57159505.0,67626145.0,,67626145.0,-68046054.0,18956170.0,68000.0,47.0,67953.0,5.82,,5.0,9.0
2011-08-23,1.7814,2.5666,171346470.0,-22919342.0,75660840.0,127001653.0,57164831.0,69701040.0,,69701040.0,-69066575.0,17725762.0,69000.0,48.1,68951.9,5.75,,5.0,9.0
2011-08-24,1.775,2.5685,170859612.0,-22674871.0,75395793.0,130322369.0,57576688.0,72626144.0,,72626144.0,-71059809.0,16133232.0,71000.0,68.1,70931.9,5.75,,5.0,9.0
2011-08-25,1.7698,2.5565,170312793.0,-22283335.0,75354658.0,131853107.0,58960865.0,72796367.0,,72796367.0,-72046749.0,15548300.0,72000.0,93.3,71906.7,5.75,,5.0,9.0
2011-08-26,1.7615,2.5438,169337157.0,-21839630.0,75201227.0,134170731.0,62702765.0,71343077.0,,71343077.0,-73087375.0,14117870.0,73000.0,53.8,72946.2,5.75,,5.0,9.0
2011-08-29,1.7454,2.5186,168284881.0,-21230117.0,75310612.0,136399585.0,63287982.0,72988778.0,,72988778.0,-75830884.0,14741911.0,76000.0,313.6,75686.4,5.75,,5.0,9.0
2011-09-02,1.7454,2.5186,167575018.0,-21227742.0,75246969.0,130767158.0,60444308.0,70200004.0,,70200004.0,-76074177.0,20553989.0,76000.0,70.3,75929.7,5.75,,5.0,9.0
2011-09-05,1.7363,2.4726,165782784.0,-20377888.0,75251203.0,126311532.0,58739303.0,67452729.0,,67452729.0,-72075602.0,21015273.0,72000.0,44.6,71955.4,5.75,,5.0,9.0
2011-09-06,1.7545,2.4793,166863084.0,-21188290.0,75185457.0,125246551.0,57811578.0,67319194.0,,67319194.0,-71063033.0,21001939.0,71000.0,37.3,70962.7,5.75,,5.0,9.0
2011-09-07,1.7613,2.4921,167470315.0,-21665493.0,75058870.0,125735809.0,57275153.0,68341307.0,,68341307.0,-70041819.0,19364880.0,70000.0,46.4,69953.6,5.75,,5.0,9.0
2011-09-08,1.746,2.4547,165414192.0,-20646857.0,74937742.0,125082751.0,57044524.0,67924093.0,,67924093.0,-69043186.0,18898176.0,69000.0,32.9,68967.1,5.75,,5.0,9.0
2011-09-09,1.7592,2.4731,166540236.0,-21382773.0,74846071.0,123290024.0,57614032.0,65559045.0,,65559045.0,-68038481.0,19594528.0,68000.0,36.5,67963.5,5.75,,5.0,9.0
2011-09-12,1.7671,2.446,165912235.0,-21383179.0,74702025.0,121055108.0,57093637.0,63831937.0,,63831937.0,-66042578.0,19689494.0,66000.0,30.2,65969.8,5.75,,5.0,9.0
2011-09-13,1.7839,2.4279,166263799.0,-21847456.0,74433020.0,120766467.0,56629167.0,64016196.0,,64016196.0,-62020983.0,15687536.0,62000.0,47.4,61952.6,5.75,,5.0,9.0
2011-09-14,1.7745,2.4188,165406088.0,-21387867.0,74382331.0,122504725.0,57381059.0,64962259.0,,64962259.0,-63574912.0,15452518.0,64000.0,495.6,63504.4,5.75,,5.0,9.0
2011-09-15,1.7637,2.4128,164094959.0,-20872864.0,74396718.0,121288350.0,57926946.0,63212548.0,,63212548.0,-62634051.0,15742419.0,64000.0,1436.4,62563.6,5.75,,5.0,9.0
2011-09-16,1.7734,2.444,167724269.0,-21600029.0,74271897.0,123967179.0,58741975.0,65073151.0,,65073151.0,-66034584.0,16339302.0,66000.0,38.2,65961.8,5.75,,5.0,9.0
2011-09-19,1.775,2.4481,167634964.0,-21756700.0,74146138.0,125849613.0,58035406.0,67663907.0,,67663907.0,-68038667.0,16335193.0,68000.0,36.3,67963.7,5.75,,5.0,9.0
2011-09-20,1.7872,2.4425,167436615.0,-22131029.0,73550969.0,125830919.0,57383292.0,68316843.0,,68316843.0,-71047161.0,18767210.0,71000.0,31.1,70968.9,5.75,,5.0,9.0
2011-09-21,1.7893,2.4484,167642930.0,-22243056.0,73495689.0,127833685.0,56992096.0,70690634.0,,70690634.0,-71047475.0,16709479.0,71000.0,30.8,70969.2,5.75,,5.0,9.0
2011-09-22,1.7893,2.445,167428168.0,-22213613.0,73273763.0,128489996.0,57096816.0,71252377.0,,71252377.0,-70612387.0,15396153.0,71000.0,465.9,70534.1,5.75,,5.0,9.0
2011-09-23,1.8183,2.4524,169083988.0,-23369963.0,73173871.0,126780567.0,58168185.0,68481905.0,,68481905.0,-69042391.0,15435694.0,69000.0,33.7,68966.3,5.75,,5.0,9.0
2011-09-26,1.8262,2.4646,169422716.0,-23801324.0,72925491.0,127803117.0,57798170.0,69876756.0,,69876756.0,-70029123.0,15151497.0,70000.0,48.1,69951.9,5.75,,5.0,9.0
2011-09-27,1.8425,2.4822,170448355.0,-24620476.0,72415568.0,129960319.0,57074664.0,72758331.0,,72758331.0,-72984637.0,15439886.0,73000.0,95.9,72904.1,5.75,,5.0,9.0
2011-09-28,1.841,2.4911,170430829.0,-24720126.0,72194507.0,129209563.0,56767801.0,72313836.0,,72313836.0,-71880931.0,14865876.0,72000.0,198.5,71801.5,5.75,,5.0,9.0
2011-09-29,1.8375,2.5058,170447978.0,-24761827.0,72048086.0,123520448.0,56704683.0,66691870.0,,66691870.0,-71889425.0,20417063.0,72000.0,190.0,71810.0,5.75,,5.0,9.0
2011-09-30,1.8453,2.5157,175915669.0,-26058354.0,71960752.0,123450361.0,57553349.0,65524065.0,,65524065.0,-68727595.0,17237986.0,69000.0,348.5,68651.5,5.75,,5.0,9.0
2011-10-03,1.8512,2.5007,175962429.0,-26105894.0,71899573.0,121659326.0,56815930.0,64715357.0,,64715357.0,-67037389.0,17277635.0,67000.0,36.5,66963.5,5.75,,5.0,9.0
2011-10-04,1.8568,2.4792,175649141.0,-26105286.0,71643512.0,118709609.0,56474240.0,62110846.0,,62110846.0,-65025889.0,17959793.0,65000.0,45.8,64954.2,5.75,,5.0,9.0
2011-10-05,1.887,2.4874,176207336.0,-27350576.0,70235144.0,119468216.0,56541796.0,62798527.0,,62798527.0,-66036293.0,16803221.0,66000.0,36.5,65963.5,5.75,,5.0,9.0
2011-10-06,1.8664,2.487,174285864.0,-26432822.0,69708323.0,119175551.0,56669317.0,62382447.0,,62382447.0,-66043294.0,16576066.0,66000.0,29.5,65970.5,5.75,,5.0,9.0
2011-10-07,1.8374,2.4501,170756715.0,-24973450.0,69065590.0,118678526.0,57477611.0,61077459.0,,61077459.0,-66977689.0,17364752.0,67000.0,96.2,66903.8,5.75,,5.0,9.0
2011-10-10,1.8343,2.4654,171211839.0,-24889451.0,69179702.0,117827499.0,56916266.0,60779091.0,,60779091.0,-66033894.0,17386096.0,66000.0,38.9,65961.1,5.75,,5.0,9.0
2011-10-11,1.8266,2.4785,170820400.0,-24720899.0,68915862.0,116481803.0,56119558.0,60234625.0,,60234625.0,-65039081.0,17473139.0,65000.0,32.6,64967.4,5.75,,5.0,9.0
2011-10-12,1.8304,2.4934,171281346.0,-25047713.0,68670738.0,115950496.0,55871410.0,59946849.0,,59946849.0,-65035975.0,17756217.0,65000.0,35.7,64964.3,5.75,,5.0,9.0
2011-10-13,1.8208,2.5043,170898745.0,-24650742.0,68382263.0,115937559.0,56183835.0,59602311.0,,59602311.0,-60886559.0,13331263.0,62000.0,1181.8,60818.2,5.75,,5.0,9.0
2011-10-14,1.8229,2.5076,170772205.0,-24722974.0,68422501.0,116751610.0,58443545.0,58153261.0,,58153261.0,-62033976.0,13704867.0,62001.0,35.4,61965.6,5.75,,5.0,9.0
2011-10-17,1.8284,2.522,170803975.0,-24991069.0,68374765.0,116060132.0,58023556.0,57897676.0,,57897676.0,-61032156.0,13346790.0,61000.0,35.1,60964.9,5.75,,5.0,9.0
2011-10-18,1.8352,2.5399,170164628.0,-25405711.0,67006532.0,115316911.0,57400030.0,57759119.0,,57759119.0,-61018859.0,12708480.0,61000.0,48.4,60951.6,5.75,,5.0,9.0
2011-10-19,1.8578,2.5448,169222120.0,-26298730.0,64654519.0,113834411.0,57058475.0,56621210.0,,56621210.0,-60665976.0,11486084.0,61000.0,401.3,60598.7,5.75,,5.0,9.0
2011-10-20,1.8419,2.5475,166877184.0,-25650396.0,63343690.0,120971724.0,57203319.0,63630139.0,,63630139.0,-70715669.0,13087635.0,70693.0,48.5,70644.5,5.99,,5.0,9.0
2011-10-21,1.8582,2.5585,167456268.0,-26347874.0,62723654.0,117783324.0,58066444.0,59583233.0,,59583233.0,-67722829.0,12663159.0,67685.0,35.8,67649.2,6.55,,5.0,12.5
2011-10-24,1.8434,2.5388,166038058.0,-25522260.0,62208341.0,111874527.0,57473532.0,54253707.0,,54253707.0,-61723746.0,12057559.0,61700.0,42.2,61657.8,6.02,,5.0,12.5
2011-10-25,1.8173,2.5195,165858244.0,-24376715.0,62144567.0,110855171.0,57045726.0,53665179.0,,53665179.0,-60477707.0,11767102.0,60450.0,35.5,60414.5,6.21,,5.0,12.5
2011-10-26,1.7928,2.4961,163895283.0,-23301515.0,62116034.0,107364192.0,57042829.0,50179867.0,,50179867.0,-56254842.0,11006684.0,56240.0,38.3,56201.7,7.01,,5.0,12.5
2011-10-27,1.7567,2.4473,160647883.0,-21408912.0,62302362.0,109272818.0,57653212.0,51480607.0,,51480607.0,-58287509.0,11317051.0,58282.0,48.5,58233.5,7.2,,5.0,12.5
2011-10-28,1.7516,2.4555,163527938.0,-21285217.0,62252399.0,113706017.0,58146877.0,55420914.0,,55420914.0,-70132712.0,18679092.0,70139.0,60.8,70078.2,6.74,,5.0,12.5
2011-10-31,1.7516,2.4555,164134001.0,-21340267.0,62217544.0,119441322.0,57587862.0,61605007.0,,61605007.0,-74049424.0,16825645.0,74000.0,42.6,73957.4,5.75,,5.0,12.5
2011-11-01,1.7458,2.4451,163003830.0,-21011464.0,62260240.0,113397983.0,57273253.0,55968491.0,,55968491.0,-68056622.0,16918881.0,68000.0,35.4,67964.6,5.75,,5.0,12.5
2011-11-02,1.7862,2.4451,165343151.0,-22527407.0,62266625.0,117251602.0,58204788.0,58891863.0,,58891863.0,-70064730.0,15079753.0,70000.0,31.7,69968.3,5.75,,5.0,12.5
2011-11-03,1.7714,2.4423,164320844.0,-21877022.0,62277716.0,118072860.0,60972589.0,56972692.0,,56972692.0,-67069915.0,11274771.0,66999.9,23.2,66976.7,5.75,,5.0,12.5
2011-11-04,1.7681,2.4345,163855334.0,-21642754.0,62273706.0,115258655.0,65339724.0,49796668.0,,49796668.0,-64083835.0,11098885.0,64000.0,27.5,63972.5,5.75,,5.0,12.5
2011-11-10,1.7442,2.4103,166807442.0,-20383476.0,62435141.0,108296045.0,62555872.0,45610991.0,,45610991.0,-56077419.0,10216515.0,59000.0,3028.4,55971.6,5.75,,5.0,12.5
2011-11-11,1.7787,2.4165,173781870.0,-21807146.0,62431379.0,99177072.0,60651712.0,38400956.0,,38400956.0,-47058182.0,10312490.0,47000.0,34.4,46965.6,5.75,,5.0,12.5
2011-11-14,1.7701,2.4159,171160534.0,-21479966.0,62408290.0,87495972.0,59154452.0,28198179.0,,28198179.0,-36017606.0,10929924.0,36000.0,30.9,35969.1,5.75,,5.0,12.5
2011-11-15,1.7715,2.4235,171104273.0,-21559298.0,62398297.0,89806720.0,58044545.0,31620234.0,,31620234.0,-39614162.0,12205739.0,39600.0,29.7,39570.3,6.16,,5.0,12.5
2011-11-16,1.7829,2.4163,171582909.0,-22964496.0,61364716.0,92063595.0,57345033.0,34575319.0,,34575319.0,-39002014.0,8303135.0,39000.0,41.0,38959.0,5.75,,5.0,12.5
2011-11-17,1.7935,2.4216,172274701.0,-23262005.0,61412438.0,94763498.0,57254371.0,37375263.0,,37375263.0,-40998819.0,7647758.0,41000.0,46.4,40953.6,5.75,,5.0,12.5
2011-11-18,1.802,2.4279,172544261.0,-23646136.0,61327169.0,91051541.0,57813963.0,33110426.0,,33110426.0,-41000226.0,11275856.0,41000.0,45.0,40955.0,5.75,,5.0,12.5
2011-11-21,1.8072,2.4469,172059601.0,-23933578.0,61155713.0,88503326.0,57115077.0,31178095.0,,31178095.0,-37990445.0,10642832.0,38000.0,50.7,37949.3,5.91,,5.0,12.5
2011-11-22,1.8336,2.4667,173915780.0,-25040254.0,61010837.0,88998896.0,56380018.0,32491356.0,,32491356.0,-42813044.0,14824986.0,42815.0,39.0,42776.0,7.63,,5.0,12.5
2011-11-23,1.8329,2.4817,174200246.0,-25112831.0,60922976.0,87558936.0,55994899.0,31427940.0,,31427940.0,-39437108.0,12801149.0,39454.0,53.1,39400.9,7.25,,5.0,12.5
2011-11-24,1.8551,2.4874,175711800.0,-25895423.0,61021166.0,86762294.0,56036179.0,30590496.0,,30590496.0,-37885749.0,12144620.0,37898.0,46.4,37851.6,7.38,,5.0,12.5
2011-11-25,1.8548,2.482,181031552.0,-25889660.0,60985388.0,88632713.0,57055430.0,31449113.0,,31449113.0,-40601769.0,12954444.0,40628.0,69.4,40558.6,8.01,,5.0,12.5
2011-11-28,1.8752,2.4857,182152265.0,-26695850.0,60988233.0,89756810.0,56411819.0,33213976.0,,33213976.0,-41629672.0,12861096.0,41633.0,35.6,41597.4,8.45,,5.0,12.5
2011-11-29,1.8548,2.4777,180302977.0,-25793393.0,60981900.0,89414564.0,55552686.0,33590693.0,,33590693.0,-43133192.0,14700527.0,43215.5,116.7,43098.8,8.28,,5.0,12.5
2011-11-30,1.8439,2.4634,179343544.0,-25196346.0,60989842.0,90859261.0,55126026.0,35333632.0,,35333632.0,-41106476.0,11237058.0,41158.0,85.2,41072.8,8.07,,5.0,12.5
2011-12-01,1.8409,2.4518,178621080.0,-24942264.0,60959416.0,87688580.0,54892423.0,32635972.0,,32635972.0,-43077926.0,16348762.0,43120.8,79.5,43041.3,7.8,,5.0,12.5
2011-12-02,1.8243,2.4584,177695596.0,-24310631.0,61087051.0,86318762.0,55930203.0,30222626.0,,30222626.0,-43220410.0,17988699.0,43208.0,33.6,43174.4,7.81,,5.0,12.5
2011-12-05,1.8142,2.448,176693595.0,-23809136.0,61148655.0,86991266.0,55696690.0,31136185.0,,31136185.0,-43806787.0,17964175.0,43805.5,34.8,43770.7,8.04,,5.0,12.5
2011-12-06,1.8214,2.448,177177714.0,-24070222.0,61104193.0,86594208.0,55220846.0,31224174.0,,31224174.0,-43424222.0,17934206.0,43431.0,43.5,43387.5,7.84,,5.0,12.5
2011-12-07,1.8297,2.4496,177817107.0,-24444498.0,61087447.0,85493008.0,55042610.0,30288839.0,,30288839.0,-42907349.0,18501787.0,42902.0,31.2,42870.8,7.79,,5.0,12.5
2011-12-08,1.8225,2.4429,177394369.0,-24204701.0,61004675.0,83862150.0,55045924.0,28656315.0,,28656315.0,-40814443.0,17956969.0,40810.0,31.4,40778.6,7.56,,5.0,12.5
2011-12-09,1.8224,2.4435,174641272.0,-24252769.0,60897770.0,88737319.0,55656326.0,32901245.0,,32901245.0,-46228780.0,18389231.0,46207.0,27.4,46179.6,8.14,,5.0,12.5
2011-12-12,1.8391,2.4587,176014782.0,-25025795.0,60829498.0,88951775.0,55039690.0,33747916.0,,33747916.0,-46170343.0,18048066.0,46160.0,26.6,46133.4,8.29,,5.0,12.5
2011-12-13,1.848,2.453,176286361.0,-25251960.0,60830791.0,89406694.0,54576160.0,34671211.0,,34671211.0,-42370654.0,13794750.0,42371.0,36.0,42335.0,7.91,,5.0,12.5
2011-12-14,1.8588,2.4528,176884246.0,-25654693.0,60640710.0,88995046.0,55391255.0,33424200.0,,33424200.0,-42334049.0,13979712.0,42341.0,41.3,42299.7,8.06,,5.0,12.5
2011-12-15,1.8726,2.4371,176557095.0,-26111662.0,60032411.0,89469534.0,55896017.0,33411065.0,,33411065.0,-42245417.0,12808294.0,42241.0,31.2,42209.8,7.89,,5.0,12.5
2011-12-16,1.8694,2.4315,175910950.0,-25929546.0,59899443.0,89314241.0,56547086.0,32606659.0,,32606659.0,-42092416.0,12677618.0,42081.0,33.5,42047.5,7.88,,5.0,12.5
2011-12-19,1.8695,2.4374,175727600.0,-25939606.0,59760813.0,86437003.0,55682079.0,30585622.0,,30585622.0,-38236427.0,11560237.0,38235.0,29.8,38205.2,8.13,,5.0,12.5
2011-12-20,1.8797,2.4482,175853067.0,-26250931.0,59262216.0,85793965.0,54970911.0,30659064.0,,30659064.0,-40249304.0,13717555.0,40247.0,31.1,40215.9,8.0,,5.0,12.5
2011-12-21,1.8893,2.4672,176330809.0,-26740170.0,58521938.0,86205420.0,54593463.0,31460062.0,,31460062.0,-38853853.0,11170371.0,38854.0,34.6,38819.4,7.5,,5.0,12.5
2011-12-22,1.8699,2.4522,174662471.0,-25904393.0,58412685.0,86781119.0,54597995.0,31975617.0,,31975617.0,-37251820.0,8883385.0,37254.0,36.1,37217.9,7.3,,5.0,12.5
2011-12-23,1.8779,2.4555,178282352.0,-26223800.0,58352013.0,90111904.0,55476733.0,34436386.0,,34436386.0,-40603515.0,8843625.0,41021.0,461.0,40560.0,8.05,,5.0,12.5
2011-12-26,1.8809,2.4583,178515012.0,-26347865.0,58340564.0,89170292.0,55031506.0,33942990.0,,33942990.0,-38818703.0,7988975.0,38821.0,34.4,38786.6,7.98,,5.0,12.5
2011-12-27,1.8833,2.4613,178824945.0,-26391589.0,58292147.0,85734310.0,54493875.0,31031070.0,,31031070.0,-34737085.0,7294921.0,34804.0,97.7,34706.3,7.51,,5.0,12.5
2011-12-28,1.8847,2.4633,178646645.0,-26395699.0,57989725.0,83695224.0,54387764.0,29035795.0,,29035795.0,-31655387.0,5949888.0,31760.0,134.4,31625.6,7.08,,5.0,12.5
2011-12-29,1.8897,2.4702,178740918.0,-26595159.0,57715744.0,82991683.0,54552695.0,28257552.0,,28257552.0,-35364225.0,10088288.0,36000.0,689.5,35310.5,7.78,,5.0,12.5
2011-12-30,1.9065,2.4592,173108774.0,-26895161.0,53153641.0,84047396.0,55103174.0,28782059.0,,28782059.0,-39128657.0,8234901.0,39562.5,516.0,39046.5,9.04,,5.0,12.5
2012-01-02,1.8889,2.4438,172984647.0,-26196310.0,53175826.0,80209132.0,53835626.0,26196522.0,,26196522.0,-35617757.0,8584450.0,35600.0,66.1,35533.9,9.59,,5.0,12.5
2012-01-03,1.8768,2.4302,169415039.0,-25754761.0,51060302.0,75476053.0,53170262.0,22168819.0,,22168819.0,-33015271.0,8599520.0,33000.0,69.7,32930.3,10.33,,5.0,12.5
2012-01-04,1.8777,2.4442,169218361.0,-25874207.0,50200943.0,73258338.0,53029609.0,20055316.0,,20055316.0,-31027614.0,7970220.0,31000.0,58.7,30941.3,11.23,,5.0,12.5
2012-01-05,1.8619,2.4227,166905353.0,-25149305.0,50074956.0,73314487.0,53312945.0,19829603.0,,19829603.0,-31528917.0,8289386.0,31522.0,73.5,31448.5,11.87,,5.0,12.5
2012-01-06,1.8736,2.4094,168378091.0,-25511637.0,49665968.0,83030637.0,54046411.0,28859723.0,,28859723.0,-42771373.0,9406704.0,42717.0,66.8,42650.2,11.93,,5.0,12.5
2012-01-09,1.8696,2.3916,167433320.0,-25229254.0,49371091.0,85306023.0,53381152.0,31788631.0,,31788631.0,-45356695.0,9421764.0,45327.0,87.8,45239.2,11.91,,5.0,12.5
2012-01-10,1.8628,2.3767,166410002.0,-24855957.0,49347344.0,85959954.0,52677921.0,33148990.0,,33148990.0,-46123942.0,9511333.0,46110.0,103.4,46006.6,10.98,,5.0,12.5
2012-01-11,1.8624,2.3816,166366915.0,-24885662.0,49245909.0,82290714.0,52326487.0,29815667.0,,29815667.0,-41459885.0,8415081.0,41450.0,104.7,41345.3,9.96,,5.0,12.5
2012-01-12,1.8538,2.3609,165151765.0,-24407187.0,49242272.0,85139020.0,52449632.0,32544921.0,,32544921.0,-41960017.0,6063269.0,41977.0,116.8,41860.2,9.11,,5.0,12.5
2012-01-13,1.838,2.342,163788063.0,-23763377.0,49452445.0,88375005.0,54384172.0,33844250.0,,33844250.0,-44300173.0,5377614.0,44280.0,106.9,44173.1,8.82,,5.0,12.5
2012-01-16,1.8427,2.3611,164493228.0,-23915863.0,49548238.0,87031221.0,53859116.0,33039640.0,,33039640.0,-42234841.0,4751858.0,42260.0,139.1,42120.9,7.64,,5.0,12.5
2012-01-17,1.8447,2.3372,163054590.0,-23914458.0,49464009.0,86310312.0,53213325.0,32963774.0,,32963774.0,-41134664.0,4288361.0,41150.0,128.9,41021.1,7.52,,5.0,12.5
2012-01-18,1.8313,2.3402,158847374.0,-23441525.0,46673919.0,80393007.0,52872829.0,27287101.0,,27287101.0,-38658824.0,4939736.0,39000.0,454.8,38545.2,7.12,,5.0,12.5
2012-01-19,1.8306,2.3431,158729633.0,-23348587.0,44734301.0,82833800.0,52915722.0,29792504.0,,29792504.0,-43599719.0,5500220.0,43600.0,116.2,43483.8,7.49,,5.0,12.5
2012-01-20,1.8226,2.3501,158818831.0,-23170569.0,44629034.0,85797031.0,53855295.0,31817540.0,,31817540.0,-46840918.0,5672921.0,46800.0,103.8,46696.2,7.62,,5.0,12.5
2012-01-23,1.8209,2.3523,156717845.0,-22984702.0,44701500.0,83857505.0,53294582.0,30425402.0,,30425402.0,-44044666.0,4888661.0,44000.0,97.3,43902.7,7.34,,5.0,12.5
2012-01-24,1.8203,2.36,156936730.0,-23007899.0,44647560.0,83983338.0,52737939.0,31108707.0,,31108707.0,-44058262.0,4722485.0,44000.0,83.7,43916.3,7.34,,5.0,12.5
2012-01-25,1.8152,2.3627,156698567.0,-24013950.0,43487600.0,84458053.0,52595542.0,31721153.0,,31721153.0,-43054971.0,2084519.0,43000.0,85.9,42914.1,7.38,,5.0,12.5
2012-01-26,1.8167,2.3596,159388801.0,-23875408.0,43646420.0,83735200.0,52684526.0,30919576.0,,30919576.0,-41988565.0,1899785.0,42000.0,151.2,41848.8,7.42,,5.0,12.5
2012-01-27,1.7885,2.3508,157724417.0,-22954688.0,43675886.0,83229053.0,53181853.0,29918932.0,,29918932.0,-44016974.0,4463807.0,44000.0,137.4,43862.6,7.51,,5.0,12.5
2012-01-30,1.7757,2.3314,156743622.0,-22417461.0,43746570.0,82101512.0,52494835.0,29480998.0,,29480998.0,-42896359.0,4541417.0,43000.0,256.9,42743.1,7.56,,5.0,12.5
