tarih,cari,ihracat,ithalat,mal_denge,hizmet_gelir,hizmet_gider,mal_hizmet,birincil_gelir,birincil_gider,mhb_denge,ikincil_denge,sermaye_hesabi,fin_hesabi,dyy_varlik,dyy_yuk,port_varlik,port_yuk,port_yuk_hisse,port_yuk_borc,turev_varlik,turev_yuk,diger_varlik,diger_varlik_gh,diger_varlik_bnk,diger_varlik_dgr,diger_yuk,diger_yuk_tcmb,diger_yuk_gh,diger_yuk_bnk,diger_yuk_dgr,csf_toplam,nhn,genel_denge,rezerv_akim,resmi_rezerv,imf_kredileri,od_finansmani,hc_cari,hc_altin_ihr,hc_altin_ith,hc_altin_net,hc_enerji_ihr,hc_enerji_ith,hc_enerji_net,hc_altin_haric,hc_enerji_haric,hc_cekirdek,ay_cari,ay_sermaye,ay_fin_hesabi,ay_dyy_net,ay_dyy_varlik,ay_dyy_yuk,ay_port_net,ay_port_yuk,ay_turev_net,ay_diger_net,ay_mevduat_net,ay_mevduat_yuk,ay_mevduat_yuk_bnk,ay_kredi_net,ay_kredi_yuk,ay_kredi_bnk,ay_kredi_bnk_kv,ay_kredi_bnk_uv,ay_kredi_bnk_uv_kul,ay_kredi_bnk_uv_ode,ay_kredi_dgr,ay_kredi_dgr_kv,ay_kredi_dgr_uv,ay_kredi_dgr_uv_kul,ay_kredi_dgr_uv_ode,ay_kredi_gh_uv,ay_kredi_gh_uv_kul,ay_kredi_gh_uv_ode,ay_ticari_kredi,ay_sdr,ay_rezerv,ay_nhn,roll_bnk,roll_dgr,roll_bnk_tahvil,roll_dgr_tahvil,eb_kullanim,eb_kullanim_uv,eb_kullanim_gh,eb_kullanim_bnk,eb_kullanim_dgr,eb_odeme,eb_odeme_uv,rezerv_stok
1987-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.0
1987-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2665.7
1987-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.2
1987-12-01,-806.0,10190.0,13396.0,-3206.0,3945.0,1783.0,-1044.0,382.0,2467.0,-3129.0,2323.0,0.0,-1891.0,9.0,115.0,25.0,307.0,0.0,307.0,,,945.0,0.0,434.0,0.0,2448.0,744.0,302.0,1006.0,396.0,1085.0,-506.0,-579.0,579.0,136.0,443.0,0.0,,,,,,,,,,,-806.0,0.0,-1312.0,-106.0,9.0,115.0,-282.0,307.0,,-1060.0,-917.0,1025.0,285.0,-413.0,1255.0,721.0,436.0,285.0,455.0,170.0,671.0,-44.0,715.0,1200.0,485.0,302.0,1575.0,1273.0,498.0,0.0,136.0,-506.0,,,,,,,,,,,,3253.6
1988-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094.0
1988-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3191.9
1988-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3128.0
1988-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3046.9
1988-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3348.2
1988-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454.8
1988-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3055.1
1988-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993.9
1988-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3476.7
1988-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668.1
1988-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3993.5
1988-12-01,1596.0,11662.0,13475.0,-1813.0,5919.0,2086.0,2020.0,374.0,2887.0,-493.0,2089.0,0.0,958.0,0.0,354.0,6.0,1184.0,0.0,1184.0,,,1428.0,0.0,1046.0,1.0,-1062.0,-790.0,-531.0,-144.0,403.0,638.0,515.0,-1153.0,1153.0,721.0,432.0,0.0,,,,,,,,,,,1596.0,0.0,2111.0,-354.0,0.0,354.0,-1178.0,1184.0,,2922.0,215.0,605.0,54.0,2586.0,-1979.0,-198.0,-43.0,-155.0,336.0,491.0,523.0,-137.0,660.0,1299.0,639.0,-531.0,1389.0,1920.0,213.0,0.0,721.0,515.0,,,,,,,,,,,,3674.8
1989-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707.1
1989-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3836.2
1989-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403.2
1989-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3715.6
1989-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595.4
1989-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3991.6
1989-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4264.1
1989-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535.5
1989-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5020.9
1989-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5601.5
1989-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5866.9
1989-12-01,938.0,11625.0,15815.0,-4190.0,6569.0,2541.0,-162.0,684.0,3011.0,-2489.0,3427.0,0.0,-780.0,0.0,663.0,59.0,1445.0,17.0,1428.0,,,-371.0,0.0,370.0,-29.0,-1640.0,156.0,-2317.0,240.0,281.0,1718.0,994.0,-2712.0,2712.0,2472.0,240.0,0.0,,,,,,,,,,,938.0,0.0,1932.0,-663.0,0.0,663.0,-1386.0,1445.0,,1509.0,-609.0,796.0,318.0,2184.0,-2574.0,-78.0,-29.0,-49.0,442.0,491.0,383.0,-73.0,456.0,1350.0,894.0,-1288.0,628.0,1916.0,-67.0,0.0,2472.0,994.0,,,,,,,,,,,,6185.1
1990-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6386.2
1990-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6719.4
1990-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6415.5
1990-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6554.0
1990-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6732.7
1990-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7163.6
1990-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7445.2
1990-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7966.6
1990-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7822.4
1990-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7690.4
1990-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7816.9
1990-12-01,-2625.0,12959.0,22407.0,-9448.0,8083.0,3117.0,-4482.0,917.0,3425.0,-6990.0,4365.0,0.0,-4037.0,-16.0,684.0,134.0,681.0,89.0,592.0,,,409.0,0.0,769.0,1.0,3199.0,-535.0,-393.0,2279.0,1848.0,1412.0,-468.0,-944.0,944.0,896.0,48.0,0.0,,,,,,,,,,,-2625.0,0.0,-3093.0,-700.0,-16.0,684.0,-547.0,681.0,,-2742.0,-393.0,960.0,1034.0,-1870.0,1714.0,1245.0,1014.0,231.0,486.0,255.0,1371.0,1002.0,369.0,1498.0,1129.0,-393.0,1695.0,2088.0,-361.0,0.0,896.0,-468.0,,,,,,,,,,,,7440.5
1991-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6161.5
1991-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5634.8
1991-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196.1
1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5613.6
1991-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6021.3
1991-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6519.8
1991-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6447.0
1991-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6415.3
1991-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6477.9
1991-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250.5
1991-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6376.5
1991-12-01,250.0,13593.0,20883.0,-7290.0,8446.0,3282.0,-2126.0,935.0,3598.0,-4789.0,5039.0,0.0,2397.0,27.0,810.0,91.0,714.0,147.0,567.0,,,2563.0,0.0,2595.0,-3.0,-1240.0,-939.0,-201.0,396.0,-496.0,-2147.0,948.0,1199.0,-1199.0,-1199.0,0.0,0.0,,,,,,,,,,,250.0,0.0,1198.0,-783.0,27.0,810.0,-623.0,714.0,,3803.0,3192.0,-1432.0,-803.0,902.0,-91.0,1199.0,663.0,536.0,937.0,401.0,-779.0,-399.0,-380.0,985.0,1365.0,-201.0,1862.0,2063.0,-433.0,0.0,-1199.0,948.0,,,,,,,,,,,,6411.4
1992-01-01,94.0,1223.0,1599.0,-376.0,526.0,270.0,-120.0,107.0,217.0,-230.0,324.0,0.0,-14.0,3.0,58.0,0.0,82.0,8.0,74.0,,,130.0,0.0,128.0,0.0,7.0,0.0,148.0,-387.0,246.0,108.0,-176.0,68.0,-68.0,-68.0,0.0,0.0,,,,,,,,,,,94.0,0.0,-82.0,-55.0,3.0,58.0,-82.0,82.0,,123.0,497.0,-323.0,-323.0,-104.0,64.0,-64.0,-54.0,-10.0,3.0,13.0,-20.0,-43.0,23.0,79.0,56.0,148.0,354.0,206.0,-266.0,0.0,-68.0,-176.0,,,,,,,,,,,,6213.5
1992-02-01,-80.0,1081.0,1501.0,-420.0,487.0,251.0,-184.0,76.0,327.0,-435.0,355.0,0.0,83.0,8.0,37.0,33.0,9.0,23.0,-14.0,,,352.0,0.0,356.0,0.0,264.0,77.0,-152.0,267.0,72.0,-163.0,-195.0,358.0,-358.0,-358.0,0.0,0.0,,,,,,,,,,,-80.0,0.0,-275.0,-29.0,8.0,37.0,24.0,9.0,,88.0,220.0,92.0,14.0,-21.0,64.0,253.0,253.0,0.0,75.0,75.0,-36.0,-37.0,1.0,100.0,99.0,-152.0,34.0,186.0,-108.0,0.0,-358.0,-195.0,,,,,,,,,,,,5763.8
1992-03-01,-174.0,1246.0,1715.0,-469.0,549.0,282.0,-202.0,72.0,343.0,-473.0,299.0,0.0,-97.0,8.0,89.0,88.0,254.0,80.0,174.0,,,-117.0,0.0,-102.0,0.0,-267.0,3.0,-168.0,-354.0,252.0,-77.0,-392.0,469.0,-469.0,-469.0,0.0,0.0,,,,,,,,,,,-174.0,0.0,-566.0,-81.0,8.0,89.0,-166.0,254.0,,150.0,-230.0,93.0,67.0,538.0,-511.0,-421.0,-484.0,63.0,63.0,0.0,101.0,-13.0,114.0,190.0,76.0,-168.0,22.0,190.0,-152.0,0.0,-469.0,-392.0,,,,,,,,,,,,5267.2
1992-04-01,-235.0,1058.0,1721.0,-663.0,662.0,281.0,-282.0,73.0,311.0,-520.0,285.0,0.0,-346.0,3.0,140.0,-11.0,113.0,29.0,84.0,,,87.0,0.0,81.0,0.0,172.0,-49.0,-132.0,151.0,202.0,111.0,-390.0,279.0,-279.0,-279.0,0.0,0.0,,,,,,,,,,,-235.0,0.0,-625.0,-137.0,3.0,140.0,-124.0,113.0,,-85.0,57.0,9.0,11.0,-1.0,16.0,140.0,133.0,7.0,7.0,0.0,55.0,-7.0,62.0,149.0,87.0,-132.0,56.0,188.0,-143.0,0.0,-279.0,-390.0,,,,,,,,,,,,4975.9
1992-05-01,-35.0,1247.0,1737.0,-490.0,733.0,315.0,-72.0,67.0,239.0,-244.0,209.0,0.0,-502.0,19.0,23.0,31.0,174.0,21.0,153.0,,,402.0,0.0,420.0,0.0,757.0,31.0,-34.0,579.0,181.0,467.0,-361.0,-106.0,106.0,106.0,0.0,0.0,,,,,,,,,,,-35.0,0.0,-396.0,-4.0,19.0,23.0,-143.0,174.0,,-355.0,50.0,199.0,168.0,-192.0,343.0,411.0,432.0,-21.0,0.0,21.0,-34.0,-55.0,21.0,79.0,58.0,-234.0,27.0,261.0,-210.0,0.0,106.0,-361.0,,,,,,,,,,,,5123.8
1992-06-01,-322.0,998.0,1917.0,-919.0,848.0,361.0,-432.0,78.0,299.0,-653.0,331.0,0.0,-755.0,0.0,53.0,6.0,669.0,26.0,643.0,,,-247.0,0.0,-253.0,0.0,-208.0,-113.0,-224.0,-114.0,243.0,433.0,178.0,-611.0,611.0,611.0,0.0,0.0,,,,,,,,,,,-322.0,0.0,-144.0,-53.0,0.0,53.0,-663.0,669.0,,-39.0,-77.0,-1.0,-10.0,58.0,-229.0,-104.0,-76.0,-28.0,0.0,28.0,221.0,93.0,128.0,252.0,124.0,-224.0,43.0,267.0,-15.0,0.0,611.0,178.0,,,,,,,,,,,,5882.8
1992-07-01,-224.0,1216.0,2099.0,-883.0,961.0,438.0,-360.0,88.0,294.0,-566.0,342.0,0.0,-643.0,1.0,65.0,38.0,253.0,88.0,165.0,,,977.0,0.0,975.0,0.0,1341.0,34.0,-145.0,1118.0,334.0,419.0,253.0,-672.0,672.0,672.0,0.0,0.0,,,,,,,,,,,-224.0,0.0,29.0,-64.0,1.0,65.0,-215.0,253.0,,-364.0,854.0,59.0,25.0,-947.0,1009.0,1093.0,1099.0,-6.0,150.0,156.0,61.0,7.0,54.0,103.0,49.0,55.0,294.0,239.0,-265.0,0.0,672.0,253.0,,,,,,,,,,,,6584.9
1992-08-01,20.0,1206.0,2071.0,-865.0,1095.0,358.0,-128.0,74.0,307.0,-361.0,381.0,0.0,-370.0,1.0,108.0,137.0,229.0,18.0,211.0,,,-278.0,0.0,-273.0,0.0,-107.0,48.0,-148.0,-210.0,203.0,390.0,181.0,-571.0,571.0,571.0,0.0,0.0,,,,,,,,,,,20.0,0.0,201.0,-107.0,1.0,108.0,-92.0,229.0,,-171.0,-228.0,48.0,-1.0,146.0,-237.0,-209.0,-133.0,-76.0,1.0,77.0,121.0,153.0,-32.0,145.0,177.0,-148.0,33.0,181.0,-74.0,0.0,571.0,181.0,,,,,,,,,,,,7311.3
1992-09-01,157.0,1279.0,1980.0,-701.0,1107.0,337.0,69.0,109.0,354.0,-176.0,333.0,0.0,75.0,1.0,84.0,25.0,287.0,15.0,272.0,,,53.0,0.0,58.0,0.0,-367.0,20.0,-230.0,-262.0,105.0,82.0,-219.0,137.0,-137.0,-137.0,0.0,0.0,,,,,,,,,,,157.0,0.0,-62.0,-83.0,1.0,84.0,-262.0,287.0,,420.0,69.0,-12.0,-33.0,442.0,-438.0,-229.0,-267.0,38.0,94.0,56.0,22.0,23.0,-1.0,71.0,72.0,-230.0,23.0,253.0,-76.0,0.0,-137.0,-219.0,,,,,,,,,,,,7127.4
1992-10-01,270.0,1412.0,1891.0,-479.0,956.0,279.0,198.0,96.0,363.0,-69.0,339.0,0.0,-33.0,5.0,71.0,19.0,-25.0,17.0,-42.0,,,820.0,0.0,827.0,0.0,831.0,38.0,-157.0,947.0,3.0,303.0,-69.0,-234.0,234.0,234.0,0.0,0.0,,,,,,,,,,,270.0,0.0,201.0,-66.0,5.0,71.0,44.0,-25.0,,-11.0,509.0,-89.0,-128.0,-486.0,896.0,1075.0,1034.0,41.0,52.0,11.0,-21.0,-60.0,39.0,100.0,61.0,-157.0,117.0,274.0,-17.0,0.0,234.0,-69.0,,,,,,,,,,,,7174.0
1992-11-01,-55.0,1247.0,2013.0,-766.0,792.0,270.0,-244.0,67.0,250.0,-427.0,372.0,0.0,-344.0,7.0,31.0,406.0,536.0,10.0,526.0,,,-741.0,0.0,-737.0,0.0,-551.0,34.0,-141.0,-583.0,139.0,289.0,-217.0,-72.0,72.0,72.0,0.0,0.0,,,,,,,,,,,-55.0,0.0,-272.0,-24.0,7.0,31.0,-130.0,536.0,,-190.0,-602.0,-97.0,-131.0,593.0,-629.0,-452.0,-443.0,-9.0,0.0,9.0,-36.0,-34.0,-2.0,101.0,103.0,-141.0,67.0,208.0,-175.0,0.0,72.0,-217.0,,,,,,,,,,,,7123.6
1992-12-01,-390.0,1502.0,2547.0,-1045.0,848.0,315.0,-512.0,105.0,333.0,-740.0,350.0,0.0,-702.0,9.0,85.0,-18.0,584.0,15.0,569.0,,,1000.0,0.0,994.0,0.0,1024.0,132.0,-262.0,948.0,206.0,312.0,217.0,-529.0,529.0,529.0,0.0,0.0,,,,,,,,,,,-390.0,0.0,-173.0,-76.0,9.0,85.0,-602.0,584.0,,-24.0,869.0,176.0,30.0,-870.0,823.0,918.0,910.0,8.0,109.0,101.0,181.0,-31.0,212.0,302.0,90.0,-262.0,22.0,284.0,-25.0,0.0,529.0,217.0,,,,,,,,,,,,7609.7
1993-01-01,-99.0,1274.0,1811.0,-537.0,585.0,244.0,-196.0,80.0,220.0,-336.0,237.0,0.0,-473.0,7.0,37.0,-28.0,-4.0,55.0,-59.0,,,-418.0,-12.0,-398.0,0.0,1.0,118.0,-161.0,-28.0,72.0,374.0,-176.0,-198.0,198.0,198.0,0.0,0.0,,,,,,,,,,,-99.0,0.0,-275.0,-30.0,7.0,37.0,-24.0,-4.0,,-419.0,-191.0,-13.0,-131.0,-146.0,-47.0,103.0,99.0,4.0,20.0,16.0,11.0,-40.0,51.0,100.0,49.0,-161.0,22.0,183.0,-63.0,0.0,198.0,-176.0,,,,,,,,,,,,7874.3
1993-02-01,-352.0,1168.0,1981.0,-813.0,594.0,325.0,-544.0,80.0,234.0,-698.0,346.0,0.0,-1798.0,13.0,52.0,152.0,1106.0,42.0,1064.0,,,-345.0,-17.0,-320.0,0.0,460.0,111.0,-106.0,233.0,222.0,1446.0,-627.0,-819.0,819.0,819.0,0.0,0.0,,,,,,,,,,,-352.0,0.0,-979.0,-39.0,13.0,52.0,-954.0,1106.0,,-805.0,-367.0,147.0,35.0,-77.0,-30.0,198.0,159.0,39.0,40.0,1.0,-121.0,-48.0,-73.0,29.0,102.0,-106.0,89.0,195.0,-342.0,0.0,819.0,-627.0,,,,,,,,,,,,8629.9
1993-03-01,-481.0,1231.0,2080.0,-849.0,730.0,289.0,-408.0,91.0,402.0,-719.0,238.0,0.0,-541.0,0.0,25.0,16.0,22.0,19.0,3.0,,,-801.0,-15.0,-788.0,0.0,-291.0,108.0,-199.0,-402.0,202.0,60.0,-102.0,42.0,-42.0,-42.0,0.0,0.0,,,,,,,,,,,-481.0,0.0,-583.0,-25.0,0.0,25.0,-6.0,22.0,,-510.0,-1145.0,222.0,114.0,604.0,-468.0,-516.0,-511.0,-5.0,80.0,85.0,247.0,-37.0,284.0,362.0,78.0,-199.0,22.0,221.0,44.0,0.0,-42.0,-102.0,,,,,,,,,,,,8588.3
1993-04-01,-961.0,1258.0,2840.0,-1582.0,891.0,328.0,-1019.0,85.0,294.0,-1228.0,267.0,0.0,-130.0,8.0,107.0,5.0,32.0,15.0,17.0,,,1914.0,-42.0,1949.0,0.0,1918.0,91.0,-213.0,1421.0,619.0,-831.0,342.0,489.0,-489.0,-489.0,0.0,0.0,,,,,,,,,,,-961.0,0.0,-619.0,-99.0,8.0,107.0,-27.0,32.0,,-4.0,1695.0,48.0,-44.0,-1349.0,1557.0,1465.0,1465.0,0.0,40.0,40.0,306.0,-26.0,332.0,400.0,68.0,-213.0,10.0,223.0,-305.0,0.0,-489.0,342.0,,,,,,,,,,,,8263.3
1993-05-01,-490.0,1338.0,2494.0,-1156.0,1091.0,341.0,-406.0,76.0,453.0,-783.0,293.0,0.0,-1126.0,0.0,11.0,174.0,43.0,16.0,27.0,,,501.0,-16.0,500.0,0.0,1747.0,81.0,-130.0,1408.0,388.0,636.0,-333.0,-303.0,303.0,303.0,0.0,0.0,,,,,,,,,,,-490.0,0.0,-823.0,-11.0,0.0,11.0,131.0,43.0,,-1246.0,251.0,111.0,30.0,-1347.0,1487.0,1378.0,1343.0,35.0,112.0,77.0,239.0,42.0,197.0,286.0,89.0,-130.0,117.0,247.0,-134.0,0.0,303.0,-333.0,,,,,,,,,,,,8533.9
1993-06-01,-893.0,881.0,2371.0,-1490.0,998.0,409.0,-901.0,62.0,351.0,-1190.0,297.0,0.0,-944.0,1.0,91.0,144.0,511.0,26.0,485.0,,,-1572.0,-46.0,-1551.0,0.0,-1085.0,50.0,-127.0,-1425.0,417.0,51.0,-71.0,20.0,-20.0,-20.0,0.0,0.0,,,,,,,,,,,-893.0,0.0,-964.0,-90.0,1.0,91.0,-367.0,511.0,,-487.0,-1368.0,96.0,31.0,1124.0,-1417.0,-1456.0,-1498.0,42.0,120.0,78.0,181.0,11.0,170.0,288.0,118.0,-127.0,48.0,175.0,-226.0,0.0,-20.0,-71.0,,,,,,,,,,,,8283.7
1993-07-01,-496.0,1182.0,2544.0,-1362.0,1155.0,418.0,-625.0,102.0,321.0,-844.0,348.0,0.0,-423.0,12.0,85.0,-3.0,685.0,13.0,672.0,,,1748.0,-36.0,1783.0,0.0,1410.0,85.0,-219.0,1284.0,260.0,-73.0,400.0,-327.0,327.0,327.0,0.0,0.0,,,,,,,,,,,-496.0,0.0,-96.0,-73.0,12.0,85.0,-688.0,685.0,,338.0,1520.0,128.0,43.0,-881.0,1018.0,1241.0,1255.0,-14.0,1.0,15.0,-4.0,-193.0,189.0,253.0,64.0,-219.0,18.0,237.0,-256.0,0.0,327.0,400.0,,,,,,,,,,,,8530.6
1993-08-01,-624.0,1121.0,2756.0,-1635.0,1157.0,326.0,-804.0,88.0,299.0,-1015.0,391.0,0.0,-1238.0,15.0,19.0,60.0,24.0,27.0,-3.0,,,-1142.0,-35.0,-1123.0,0.0,128.0,102.0,-168.0,-428.0,622.0,614.0,-771.0,157.0,-157.0,-157.0,0.0,0.0,,,,,,,,,,,-624.0,0.0,-1395.0,-4.0,15.0,19.0,36.0,24.0,,-1270.0,-1291.0,130.0,46.0,153.0,-125.0,-474.0,-558.0,84.0,90.0,6.0,499.0,-31.0,530.0,613.0,83.0,-168.0,22.0,190.0,-122.0,0.0,-157.0,-771.0,,,,,,,,,,,,8532.9
