tarih,fon_top,fon_ihale,fon_kot_repo,fon_kot_depo,fon_glp,ste_top,ste_ihale,ste_kot,ste_liksen,net_fonlama,serbest_mevduat,gun_basi_likidite,fon_kot_diger,ste_diger,politika,koridor_alt,koridor_ust,glp_satis,tlref,bist_on,aofm_ham,aofm_gecerli,aofm,aosm_kalan,aosm_oni_tutar,aosm_1hi_faiz5,aosm,aosm_gecerli,rejim_fonlama,marjinal_faiz,marjinal_kaynak,spread_tlref_politika,spread_aofm_politika,spread_tlref_aofm,spread_marjinal_politika,koridor_bant,konum_tlref,konum_aofm,konum_marjinal,aofm_koridor_ustu,aofm_koridor_alti,koridor_asimetri,kur,swap_alim_usd,swap_satim_usd,swap_alim_tl,swap_satim_tl,swap_tcmb_piy,swap_bist,swap_gelenek,swap_miktar,swap_altin_piy,swap_altin_ihale,swap_net_tl,tcmb_tl_saglama,api_ve_swap_alim,swap_pay,zk_bloke,ab_serbest_mev,emisyon,rezerv_para,mb_parasi,ab_api,kamu_mevduati,bankalar_mevduati
2011-04-06,23000.0,23000.0,,,,11.3,,11.3,,22988.7,41683.7,38040.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5273000001907349,,,,,,,,,,,,,22988.7,,0.0,43055.13,50348.685,93506.388,75074.88,-23016.273,4584.765,43055.13
2011-04-07,24000.0,24000.0,,,,20.7,,20.7,,23979.3,43031.3,40323.2,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5134999752044678,,,,,,,,,,,,,23979.3,,0.0,43736.476,50521.471,94355.292,75138.102,-24008.064,4790.874,43736.476
2011-04-08,34189.0,27000.0,7189.0,,,15.5,,15.5,,34173.5,43721.9,39721.4,0.0,0.0,,1.5,9.0,12.0,,,6.62,True,6.62,,,,,False,True,6.62,AOFM,,,,,7.5,,0.6826666666666666,0.6826666666666666,-2.38,-5.12,,1.5099999904632568,,,,,,,,,,,,,34173.5,,0.0,52882.868,51369.251,104353.442,75215.782,-34210.589,5072.93,52882.868
2011-04-11,30000.0,30000.0,,,,15.0,,15.0,,29985.0,52868.4,40925.4,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.506999969482422,,,,,,,,,,,,,29985.0,,0.0,49088.609,50868.714,100062.442,75303.694,-30020.937,5262.188,49088.609
2011-04-12,32000.0,32000.0,,,,15.7,,15.7,,31984.3,49074.0,43307.2,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5153000354766846,,,,,,,,,,,,,31984.3,,0.0,51645.925,50354.71,102098.298,75349.406,-32022.628,5273.737,51645.925
2011-04-13,32000.0,32000.0,,,,16.9,,16.9,,31983.1,51631.2,51043.7,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5214999914169312,,,,,,,,,,,,,31983.1,,0.0,54762.374,50351.963,105220.365,75854.542,-32021.442,2655.62,54762.374
2011-04-14,38000.0,38000.0,,,,17.0,,17.0,,37983.0,54747.9,50446.8,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5199999809265137,,,,,,,,,,,,,37983.0,,0.0,59180.387,51447.511,110748.445,75798.902,-38028.527,3078.985,59180.387
2011-04-15,42000.0,42000.0,,,,14.8,,14.8,,41985.2,59165.9,52467.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5199999809265137,,,,,,,,,,,,,41985.2,,0.0,60899.679,53042.175,114061.731,75818.048,-42035.528,3791.844,60899.679
2011-04-18,44000.0,44000.0,,,,15.7,,15.7,,43984.3,60886.4,53564.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5125000476837158,,,,,,,,,,,,,43984.3,,0.0,64288.304,52284.621,116696.202,75911.305,-44037.029,3252.132,64288.304
2011-04-19,48000.0,48000.0,,,,15.2,,15.2,,47984.8,64274.2,54519.3,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5397000312805176,,,,,,,,,,,,,47984.8,,0.0,67063.984,51617.515,118805.484,75990.493,-48042.328,5227.336,67063.984
2011-04-20,48000.0,48000.0,,,,15.0,,15.0,,47985.0,67050.6,63666.3,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.527500033378601,,,,,,,,,,,,,47985.0,,0.0,68633.273,51341.214,120097.358,76030.466,-48042.522,3975.63,68633.273
2011-04-21,45000.0,45000.0,,,,18.0,,18.0,,44982.0,68619.7,59911.0,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5174000263214111,,,,,,,,,,,,,44982.0,,0.0,66605.917,51342.454,118078.994,76092.625,-45035.932,3049.562,66605.917
2011-04-22,45000.0,45000.0,,,,14.9,,14.9,,44985.1,66592.6,56003.3,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5175000429153442,,,,,,,,,,,,,44985.1,,0.0,65769.379,52399.995,118291.692,76176.679,-45039.019,2924.006,65769.379
2011-04-25,43000.0,43000.0,,,,15.2,,15.2,,42984.8,65755.9,55860.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5146000385284424,,,,,,,,,,,,,42984.8,,0.0,64337.92,51903.189,116368.171,76287.88,-43036.328,2956.037,64337.92
2011-04-26,43000.0,43000.0,,,,18.0,,18.0,,42982.0,64324.3,52702.5,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5247000455856323,,,,,,,,,,,,,42982.0,,0.0,65026.01,51452.345,116603.113,76341.598,-43033.515,2772.0,65026.01
2011-04-27,43000.0,43000.0,,,,17.3,,17.3,,42982.7,65012.1,59993.7,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.522699952125549,,,,,,,,,,,,,42982.7,,0.0,64890.685,51399.046,116418.809,76375.284,-43034.21,2990.686,64890.685
2011-04-28,41000.0,41000.0,,,,3686.3,,3686.3,,37313.7,64875.0,57662.4,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5162999629974363,,,,,,,,,,,,,37313.7,,0.0,58697.709,51538.596,110367.962,76322.833,-37362.745,3317.617,58697.709
2011-04-29,46000.0,46000.0,,,,18.4,,18.4,,45981.6,58684.0,47120.2,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5233999490737915,,,,,,,,,,,,,45981.6,,0.0,61639.712,52552.561,114319.699,75999.057,-46036.713,7716.072,61639.712
2011-05-02,50000.0,50000.0,,,,10.6,,10.6,,49989.4,61614.3,53282.7,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5204999446868896,,,,,,,,,,,,,49989.4,,0.0,65646.595,52123.818,117899.068,76072.734,-50049.3,8222.967,65646.595
2011-05-03,50000.0,50000.0,,,,10.5,,10.5,,49989.5,65621.1,53680.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5204999446868896,,,,,,,,,,,,,49989.5,,0.0,66108.858,51516.149,117758.164,76131.475,-50049.405,8422.716,66108.858
2011-05-04,53000.0,53000.0,,,,14.1,,14.1,,52985.9,66083.3,62276.8,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5325000286102295,,,,,,,,,,,,,52985.9,,0.0,70151.798,51571.657,121854.174,76229.28,-53049.409,7424.515,70151.798
2011-05-05,54000.0,54000.0,,,,16.3,,16.3,,53983.7,70126.3,65051.0,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5460000038146973,,,,,,,,,,,,,53983.7,,0.0,70698.02,51867.287,122687.259,76268.614,-54048.406,7629.761,70698.02
2011-05-06,48000.0,48000.0,,,,15.5,,15.5,,47984.5,70672.3,54218.8,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5484999418258667,,,,,,,,,,,,,47984.5,,0.0,63131.319,52832.276,116084.739,76336.11,-48042.019,8293.39,63131.319
2011-05-09,49000.0,49000.0,,,,15.0,,15.0,,48985.0,63105.7,51509.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5429999828338623,,,,,,,,,,,,,48985.0,,0.0,64913.274,52332.913,117388.446,76492.689,-49043.738,8147.982,64913.274
2011-05-10,50000.0,50000.0,,,,19.1,,19.1,,49980.9,64887.8,53051.2,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5448999404907229,,,,,,,,,,,,,49980.9,,0.0,66662.367,51771.944,118571.324,76582.735,-50040.851,8052.261,66662.367
2011-05-11,51000.0,51000.0,,,,16.5,,16.5,,50983.5,66637.0,60956.1,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5583000183105469,,,,,,,,,,,,,50983.5,,0.0,69371.697,51573.607,121123.079,75870.883,-51044.645,5792.449,69371.697
2011-05-12,47000.0,47000.0,,,,16.1,,16.1,,46983.9,69346.4,68211.5,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5848000049591064,,,,,,,,,,,,,46983.9,,0.0,69730.477,51863.185,121790.249,76081.248,-47040.597,1331.594,69730.477
2011-05-13,47000.0,47000.0,,,,40.3,,40.3,,46959.7,69705.0,59210.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5770000219345093,,,,,,,,,,,,,46959.7,,0.0,66732.104,53985.649,120891.453,76163.342,-47016.401,2288.289,66732.104
2011-05-16,45000.0,45000.0,,,,42.8,,42.8,,44957.2,66718.7,54884.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.595900058746338,,,,,,,,,,,,,44957.2,,0.0,66083.194,53641.782,119891.782,76024.863,-45011.502,1144.582,66083.194
2011-05-17,44000.0,44000.0,,,,42.1,,42.1,,43957.9,66068.6,53786.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.590000033378601,,,,,,,,,,,,,43957.9,,0.0,65924.147,53062.544,119154.029,76108.641,-44010.998,965.61,65924.147
2011-05-18,45000.0,45000.0,,,,41.9,,41.9,,44958.1,65909.2,57990.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.583899974822998,,,,,,,,,,,,,44958.1,,0.0,67497.311,53442.622,121115.849,76691.389,-45012.398,587.938,67497.311
2011-05-20,48000.0,48000.0,,,,40.8,,40.8,,47959.2,67480.0,48410.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5723999738693235,,,,,,,,,,,,,47959.2,,0.0,62652.604,54110.417,116946.551,76713.15,-48016.737,7783.336,62652.604
2011-05-23,49000.0,49000.0,,,,42.0,,42.0,,48958.0,62639.1,52686.0,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.589400053024292,,,,,,,,,,,,,48958.0,,0.0,65275.798,53417.138,118871.868,76918.817,-49016.723,7063.672,65275.798
2011-05-24,47000.0,47000.0,,,,38.3,,38.3,,46961.7,65262.1,54054.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.604099988937378,,,,,,,,,,,,,46961.7,,0.0,64199.325,52997.168,117362.303,76984.909,-47018.013,6640.618,64199.325
2011-05-25,47000.0,47000.0,,,,39.6,,39.6,,46960.4,64185.5,54365.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.596400022506714,,,,,,,,,,,,,46960.4,,0.0,64234.374,52945.68,117366.271,76133.504,-47016.709,5783.942,64234.374
2011-05-26,50000.0,50000.0,,,,61.0,,61.0,,49939.0,64220.2,64449.4,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6049000024795532,,,,,,,,,,,,,49939.0,,0.0,67161.414,53136.711,120476.8,76304.741,-49998.906,5826.845,67161.414
2011-05-27,51000.0,51000.0,,,,34.7,,34.7,,50965.3,67146.1,50236.8,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6019999980926514,,,,,,,,,,,,,50965.3,,0.0,65292.889,53911.622,119366.229,76182.366,-51026.419,7842.556,65292.889
2011-05-30,52000.0,52000.0,,,,37.0,,37.0,,51963.0,65087.3,53343.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.603600025177002,,,,,,,,,,,,,51963.0,,0.0,66259.151,53361.102,119793.804,76277.025,-52025.341,8508.562,66259.151
2011-05-31,55000.0,55000.0,,,,48.7,,48.7,,54951.3,66059.1,53562.1,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6002999544143677,,,,,,,,,,,,,54951.3,,0.0,66872.026,52715.358,119916.596,76261.113,-55017.255,11361.773,66872.026
2011-06-01,58000.0,58000.0,,,,44.3,,44.3,,57955.7,66673.1,56899.3,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5920000076293943,,,,,,,,,,,,,57955.7,,0.0,70085.756,52512.491,122931.73,76357.582,-58025.262,11451.114,70085.756
2011-06-02,61000.0,61000.0,,,,18.1,,18.1,,60981.9,69886.8,67201.2,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5973000526428225,,,,,,,,,,,,,60981.9,,0.0,73173.741,52737.531,126097.081,76299.348,-61055.058,11257.324,73173.741
2011-06-03,60000.0,60000.0,,,,10.0,,10.0,,59990.0,72975.0,56870.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5822999477386477,,,,,,,,,,,,,59990.0,,0.0,70757.274,54085.88,125022.312,76325.673,-60061.954,11365.316,70757.274
2011-06-06,58000.0,58000.0,,,,10.1,,10.1,,57989.9,70558.6,57845.2,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5706000328063965,,,,,,,,,,,,,57989.9,,0.0,68687.565,53678.106,122577.205,76411.922,-58059.43,11894.147,68687.565
2011-06-07,58000.0,58000.0,,,,16.3,,16.3,,57983.7,68488.9,55792.7,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5851000547409058,,,,,,,,,,,,,57983.7,,0.0,69116.729,53367.434,122696.792,76448.217,-58053.223,11804.648,69116.729
2011-06-08,58000.0,58000.0,,,,20.9,,20.9,,57979.1,68918.1,57175.8,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.576300024986267,,,,,,,,,,,,,57979.1,,0.0,70053.653,53419.078,123710.293,76483.171,-58048.624,10821.501,70053.653
2011-06-09,59000.0,59000.0,,,,22.3,,22.3,,58977.7,69855.0,64018.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5809999704360962,,,,,,,,,,,,,58977.7,,0.0,70949.036,53578.46,124738.994,76482.485,-59048.425,10791.917,70949.036
2011-06-10,58000.0,58000.0,,,,20.4,,20.4,,57979.6,70750.3,55588.2,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.571300029754639,,,,,,,,,,,,,57979.6,,0.0,68777.25,54423.723,123416.409,76554.027,-58049.126,11186.745,68777.25
2011-06-13,57000.0,57000.0,,,,54.7,,54.7,,56945.3,68762.97,62108.07,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.57260000705719,,,,,,,,,,,,,56945.3,,0.0,72223.536,54166.49,126609.825,76587.866,-57013.633,6991.673,72223.536
2011-06-14,56000.0,56000.0,,,,64.1,,64.1,,55935.9,72209.24,57989.01,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5729999542236328,,,,,,,,,,,,,55935.9,,0.0,69276.206,54722.509,124441.617,76612.255,-56003.022,8173.66,69276.206
2011-06-15,54000.0,54000.0,,,,56.7,,56.7,,53943.3,69261.94,57050.93,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.583299994468689,,,,,,,,,,,,,53943.3,,0.0,67361.684,55025.848,122814.588,76381.253,-54008.007,7574.672,67361.684
2011-06-16,54000.0,54000.0,,,,59.4,,59.4,,53940.6,67347.4,61085.3,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6066999435424805,,,,,,,,,,,,,53940.6,,0.0,68083.008,54972.52,123240.874,76137.693,-54005.309,6902.128,68083.008
2011-06-17,54000.0,54000.0,,,,55.7,,55.7,,53944.3,68068.3,51482.4,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.607800006866455,,,,,,,,,,,,,53944.3,,0.0,64014.102,55918.064,120169.107,76205.242,-54009.007,10045.142,64014.102
2011-06-20,55000.0,55000.0,,,,55.3,,55.3,,54944.7,63999.7,54446.6,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.5882999897003174,,,,,,,,,,,,,54944.7,,0.0,65599.822,55334.199,121167.17,76212.157,-55010.61,10055.598,65599.822
2011-06-21,53000.0,53000.0,,,,59.8,,59.8,,52940.2,65585.4,54428.1,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.600000023841858,,,,,,,,,,,,,52940.2,,0.0,64727.79,54771.906,119723.948,76318.101,-53003.705,9597.859,64727.79
2011-06-22,52000.0,52000.0,,,,47.2,,47.2,,51952.8,64713.4,55603.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.611799955368042,,,,,,,,,,,,,51952.8,,0.0,65808.103,54572.657,120575.269,76372.288,-52015.116,7812.134,65808.103
2011-06-23,53000.0,53000.0,,,,48.7,,48.7,,52951.3,65793.8,59847.1,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6211999654769895,,,,,,,,,,,,,52951.3,,0.0,67653.492,54652.799,122486.741,76466.242,-53014.803,6994.304,67653.492
2011-06-24,53000.0,53000.0,,,,44.5,,44.5,,52955.5,67639.1,53503.3,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.627500057220459,,,,,,,,,,,,,52955.5,,0.0,66037.609,55874.673,122076.627,76544.588,-53019.009,7486.97,66037.609
2011-06-27,54000.0,54000.0,,,,44.5,,44.5,,53955.5,66024.1,55427.4,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6354999542236328,,,,,,,,,,,,,53955.5,,0.0,67777.304,55430.341,123363.291,76591.723,-54020.215,7248.648,67777.304
2011-06-28,56000.0,56000.0,,,,42.2,,42.2,,55957.8,67760.0,57618.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.635599970817566,,,,,,,,,,,,,55957.8,,0.0,70069.966,54783.646,125000.743,76469.964,-56024.924,7494.145,70069.966
2011-06-29,57000.0,57000.0,,,,46.5,,46.5,,56953.5,70056.1,60694.0,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6411999464035034,,,,,,,,,,,,,56953.5,,0.0,71801.839,54509.827,126462.721,76523.358,-57021.829,7082.465,71801.839
2011-06-30,59000.0,59000.0,,,,38.0,,38.0,,58962.0,71788.2,61017.0,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.620300054550171,,,,,,,,,,,,,58962.0,,0.0,70929.188,54400.226,125481.596,76596.216,-59032.72,10147.341,70929.188
2011-07-01,59000.0,59000.0,,,,24.4,,24.4,,58975.6,70915.7,55179.4,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.621399998664856,,,,,,,,,,,,,58975.6,,0.0,68400.845,54819.395,123366.741,76660.31,-59046.331,12339.901,68400.845
2011-07-04,59000.0,59000.0,,,,27.6,,27.6,,58972.4,68387.4,56474.2,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.604599952697754,,,,,,,,,,,,,58972.4,,0.0,68336.424,54625.192,123106.266,76666.639,-59043.116,12603.49,68336.424
2011-07-05,60000.0,60000.0,,,,27.7,,27.7,,59972.3,68323.1,54192.9,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6140999794006348,,,,,,,,,,,,,59972.3,,0.0,67258.853,54344.28,121744.306,76730.358,-60044.218,15030.27,67258.853
2011-07-06,60000.0,60000.0,,,,21.7,,21.7,,59978.3,67239.5,57138.1,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6256999969482422,,,,,,,,,,,,,59978.3,,0.0,67955.12,54297.65,122402.982,76727.903,-60050.214,14375.135,67955.12
2011-07-07,60000.0,60000.0,,,,14.0,,14.0,,59986.0,67941.9,58511.1,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6308000087738037,,,,,,,,,,,,,59986.0,,0.0,68288.538,54447.256,122882.416,76832.534,-60057.926,14008.043,68288.538
2011-07-08,60000.0,60000.0,,,,12.9,,12.9,,59987.1,68275.3,54354.4,0.0,0.0,,1.5,9.0,12.0,,,6.25,True,6.25,,,,,False,True,6.25,AOFM,,,,,7.5,,0.6333333333333333,0.6333333333333333,-2.75,-4.75,,1.6171000003814695,,,,,,,,,,,,,59987.1,,0.0,67394.751,55183.077,122770.459,76922.21,-60059.008,14210.759,67394.751
