tarih,tlref,politika,politika_ger,aofm,fon_top,koridor_alt,koridor_ust,bist_on
2026-07-27,39.9128,37.0,,40.0,0.0,35.5,40.0,39.91
2026-07-28,39.891,37.0,,40.0,0.0,35.5,40.0,39.89
2026-07-29,39.8372,37.0,,40.0,0.0,35.5,40.0,39.84
2026-07-30,39.8201,37.0,,40.0,850.0,35.5,40.0,39.84
2026-07-31,39.9543,37.0,,40.0,9665.0,35.5,40.0,39.95
2026-08-03,39.99,37.0,,40.0,116488.0,35.5,40.0,39.99
2026-08-04,39.99,37.0,,40.0,140516.0,35.5,40.0,39.99
2026-08-05,39.99,37.0,,40.0,96943.0,35.5,40.0,39.99
2026-08-06,39.99,37.0,,40.0,73644.0,35.5,40.0,39.97
2026-08-07,39.9219,37.0,,40.0,5000.0,35.5,40.0,39.92
2026-08-10,39.9113,37.0,,40.0,0.0,35.5,40.0,39.91
2026-08-11,39.9022,37.0,,40.0,0.0,35.5,40.0,39.9
2026-08-12,39.8893,37.0,,40.0,0.0,35.5,40.0,39.89
2026-08-13,39.8133,37.0,,40.0,0.0,35.5,40.0,39.82
2026-08-14,39.7965,37.0,,40.0,0.0,35.5,40.0,39.79
2026-08-17,39.7916,37.0,,40.0,0.0,35.5,40.0,39.79
2026-08-18,39.8271,37.0,,40.0,0.0,35.5,40.0,39.82
2026-08-19,39.8297,37.0,,40.0,0.0,35.5,40.0,39.83
2026-08-20,39.9481,37.0,,40.0,700.0,35.5,40.0,39.95
2026-08-21,39.8559,37.0,,40.0,0.0,35.5,40.0,39.86
2026-08-24,36.9399,37.0,,37.0,1000.0,35.5,40.0,36.93
2026-08-25,36.9008,37.0,,37.0,2000.0,35.5,40.0,36.9
2026-08-26,36.8483,37.0,,37.0,3000.0,35.5,40.0,36.85
2026-08-27,36.822,37.0,,37.0,4000.0,35.5,40.0,36.82
2026-08-28,36.9134,37.0,,37.0,54000.0,35.5,40.0,36.91
2026-08-31,36.9607,37.0,,37.0,103000.0,35.5,40.0,36.95
2026-09-01,36.9135,37.0,,37.0,202000.0,35.5,40.0,36.91
2026-09-02,36.9184,37.0,,37.0,251000.0,35.5,40.0,36.92
2026-09-03,36.9164,37.0,,37.0,300000.0,35.5,40.0,36.92
2026-09-04,36.9334,37.0,,37.0,300000.0,35.5,40.0,36.93
2026-09-07,36.903,37.0,,37.0,251000.0,35.5,40.0,36.91
2026-09-08,36.9076,37.0,,37.0,251000.0,35.5,40.0,36.91
2026-09-09,36.8657,37.0,,37.0,202000.0,35.5,40.0,
2026-09-10,36.8645,37.0,,37.09,158000.0,35.5,40.0,36.87
2026-09-11,36.8977,37.0,,37.0,104000.0,35.5,40.0,36.9
2026-09-14,36.8954,37.0,,37.0,104000.0,35.5,40.0,36.89
2026-09-15,36.9013,37.0,,37.0,5000.0,35.5,40.0,36.9
2026-09-16,36.9081,37.0,,37.0,5000.0,35.5,40.0,
