dt,PY.P06.ON,PY.P04.ON,PY.P05.ON,PY.P01.ON,PY.P02.ON,PY.P03.ON
2022-09-16,11.5,11.5,11.5,11.5,14.5,14883600.0
2022-09-19,11.5,11.5,11.5,11.5,14.5,19294800.0
2022-09-20,11.5,11.5,11.5,11.5,14.5,18923000.0
2022-09-21,11.5,11.5,11.5,11.5,14.5,18462400.0
2022-09-22,11.5,11.5,11.5,10.5,13.5,17497000.0
2022-09-23,10.5,10.5,10.5,10.5,13.5,5079200.0
2022-09-26,10.5,10.5,10.5,10.5,13.5,11571400.0
2022-09-27,10.5,10.5,10.5,10.5,13.5,9588600.0
2022-09-28,10.5,10.5,10.5,10.5,13.5,16171400.0
2022-09-29,10.5,10.5,10.5,10.5,13.5,25154800.0
2022-09-30,10.5,10.5,10.5,10.5,13.5,28334400.0
2022-10-03,10.5,10.5,10.5,10.5,13.5,18367200.0
2022-10-04,10.5,10.5,10.5,10.5,13.5,15878800.0
2022-10-05,10.5,10.5,10.5,10.5,13.5,15970200.0
2022-10-06,10.5,10.5,10.5,10.5,13.5,18710200.0
2022-10-07,10.5,10.5,10.5,10.5,13.5,20475800.0
2022-10-10,10.5,10.5,10.5,10.5,13.5,21652000.0
2022-10-11,10.5,10.5,10.5,10.5,13.5,21677400.0
2022-10-12,10.5,10.5,10.5,10.5,13.5,21471200.0
2022-10-13,10.5,10.5,10.5,10.5,13.5,18686600.0
2022-10-14,10.5,10.5,10.5,10.5,13.5,28678600.0
2022-10-17,10.5,10.5,10.5,10.5,13.5,15983000.0
2022-10-18,10.5,10.5,10.5,10.5,13.5,22453600.0
2022-10-19,10.5,10.5,10.5,10.5,13.5,24048000.0
2022-10-20,10.5,10.5,10.5,9.0,12.0,21980800.0
2022-10-21,9.0,9.0,9.0,9.0,12.0,21457200.0
2022-10-24,9.0,9.0,9.0,9.0,12.0,25079800.0
2022-10-25,9.0,9.0,9.0,9.0,12.0,18550200.0
2022-10-26,9.0,9.0,9.0,9.0,12.0,19453000.0
2022-10-27,9.0,9.0,9.0,9.0,12.0,29559800.0
2022-10-28,9.0,9.0,9.0,9.0,12.0,16143000.0
2022-10-31,9.0,9.0,9.0,9.0,12.0,27642200.0
2022-11-01,9.0,9.0,9.0,9.0,12.0,25619400.0
2022-11-02,9.0,9.0,9.0,9.0,12.0,18423600.0
2022-11-03,9.0,9.0,9.0,9.0,12.0,22690000.0
2022-11-04,9.0,9.0,9.0,9.0,12.0,17279800.0
2022-11-07,9.0,9.0,9.0,9.0,12.0,19364000.0
2022-11-08,9.0,9.0,9.0,9.0,12.0,21607400.0
2022-11-09,9.0,9.0,9.0,9.0,12.0,21293000.0
2022-11-10,9.0,9.0,9.0,9.0,12.0,17203000.0
2022-11-11,9.0,9.0,9.0,9.0,12.0,20519800.0
2022-11-14,9.0,9.0,9.0,9.0,12.0,24063600.0
2022-11-15,9.0,9.0,9.0,9.0,12.0,17303200.0
2022-11-16,9.0,9.0,9.0,9.0,12.0,15187200.0
2022-11-17,9.0,9.0,9.0,9.0,12.0,17399600.0
2022-11-18,9.0,9.0,9.0,9.0,12.0,15310200.0
2022-11-21,9.0,9.0,9.0,9.0,12.0,21349000.0
2022-11-22,9.0,9.0,9.0,9.0,12.0,17399600.0
2022-11-23,9.0,9.0,9.0,9.0,12.0,20420200.0
2022-11-24,9.0,9.0,9.0,7.5,10.5,27485000.0
2022-11-25,7.5,7.5,7.5,7.5,10.5,28074200.0
2022-11-28,7.5,7.5,7.5,7.5,10.5,28478800.0
2022-11-29,7.5,7.5,7.5,7.5,10.5,20871400.0
2022-11-30,7.5,7.5,7.5,7.5,10.5,38605200.0
2022-12-01,7.5,7.5,7.5,7.5,10.5,34854800.0
2022-12-02,7.5,7.5,7.5,7.5,10.5,24875800.0
2022-12-05,7.5,7.5,7.5,7.5,10.5,31290600.0
2022-12-06,7.5,7.5,7.5,7.5,10.5,23847400.0
2022-12-07,7.5,7.5,7.5,7.5,10.5,32637400.0
2022-12-08,7.5,7.5,7.5,7.5,10.5,16565400.0
2022-12-09,7.5,7.5,7.5,7.5,10.5,17290200.0
2022-12-12,7.5,7.5,7.5,7.5,10.5,29625000.0
2022-12-13,7.5,7.5,7.5,7.5,10.5,22542400.0
2022-12-14,7.5,7.5,7.5,7.5,10.5,18434800.0
2022-12-15,7.5,7.5,7.5,7.5,10.5,23430200.0
2022-12-16,7.5,7.5,7.5,7.5,10.5,24098600.0
2022-12-19,7.5,7.5,7.5,7.5,10.5,22462800.0
2022-12-20,7.5,7.5,7.5,7.5,10.5,22843000.0
2022-12-21,7.5,7.5,7.5,7.5,10.5,22675200.0
2022-12-22,7.5,7.5,7.5,7.5,10.5,19275600.0
2022-12-23,7.5,7.5,7.5,7.5,10.5,20397000.0
2022-12-26,7.5,7.5,7.5,7.5,10.5,24674800.0
2022-12-27,7.5,7.5,7.5,7.5,10.5,22495000.0
2022-12-28,7.5,7.5,7.5,7.5,10.5,18702800.0
2022-12-29,7.5,7.5,7.5,7.5,10.5,17094600.0
2022-12-30,7.5,7.5,7.5,7.5,10.5,30806800.0
2023-01-02,7.5,7.5,7.5,7.5,10.5,40116000.0
2023-01-03,7.5,7.5,7.5,7.5,10.5,41857000.0
2023-01-04,7.5,7.5,7.5,7.5,10.5,40648000.0
2023-01-05,7.5,7.5,7.5,7.5,10.5,37835000.0
2023-01-06,7.5,7.5,7.5,7.5,10.5,18607000.0
2023-01-09,7.5,7.5,7.5,7.5,10.5,20111000.0
2023-01-10,7.5,7.5,7.5,7.5,10.5,25443000.0
2023-01-11,7.5,7.5,7.5,7.5,10.5,25255400.0
2023-01-12,7.5,7.5,7.5,7.5,10.5,25078800.0
2023-01-13,7.5,7.5,7.5,7.5,10.5,24211000.0
2023-01-16,7.5,7.5,7.5,7.5,10.5,28020200.0
2023-01-17,7.5,7.5,7.5,7.5,10.5,20871000.0
2023-01-18,7.5,7.5,7.5,7.5,10.5,25091800.0
2023-01-19,7.5,7.5,7.5,7.5,10.5,28899400.0
2023-01-20,7.5,7.5,7.5,7.5,10.5,20429600.0
2023-01-23,7.5,7.5,7.5,7.5,10.5,22131200.0
2023-01-24,7.5,7.5,7.5,7.5,10.5,17891800.0
2023-01-25,7.5,7.5,7.5,7.5,10.5,17295600.0
2023-01-26,7.5,7.5,7.5,7.5,10.5,17943400.0
2023-01-27,7.5,7.5,7.5,7.5,10.5,16245200.0
2023-01-30,7.5,7.5,7.5,7.5,10.5,12698800.0
2023-01-31,7.5,7.5,7.5,7.5,10.5,35459000.0
2023-02-01,7.5,7.5,7.5,7.5,10.5,17669400.0
2023-02-02,7.5,7.5,7.5,7.5,10.5,22459800.0
2023-02-03,7.5,7.5,7.5,7.5,10.5,17592400.0
2023-02-06,7.5,7.5,7.5,7.5,10.5,18132600.0
2023-02-07,7.5,7.5,7.5,7.5,10.5,18124400.0
2023-02-08,7.5,7.5,7.5,7.5,10.5,17434000.0
2023-02-09,7.5,7.5,7.5,7.5,10.5,16436200.0
2023-02-10,7.5,7.5,7.5,7.5,10.5,21997600.0
2023-02-13,7.5,7.5,7.5,7.5,10.5,23709000.0
2023-02-14,7.5,7.5,7.5,7.5,10.5,19639200.0
2023-02-15,7.5,7.5,7.5,7.5,10.5,30041000.0
2023-02-16,7.5,7.5,7.5,7.5,10.5,32119600.0
2023-02-17,7.5,7.5,7.5,7.5,10.5,31891200.0
2023-02-20,7.5,7.5,7.5,7.5,10.5,34471000.0
2023-02-21,7.5,7.5,7.5,7.5,10.5,30111800.0
2023-02-22,7.5,7.5,7.5,7.5,10.5,24910400.0
2023-02-23,7.5,7.5,7.5,7.0,10.0,16913600.0
2023-02-24,7.0,7.0,7.0,7.0,10.0,19601200.0
2023-02-27,7.0,7.0,7.0,7.0,10.0,34504400.0
2023-02-28,7.0,7.0,7.0,7.0,10.0,38786000.0
2023-03-01,7.0,7.0,7.0,7.0,10.0,28739600.0
2023-03-02,7.0,7.0,7.0,7.0,10.0,31836000.0
2023-03-03,7.0,7.0,7.0,7.0,10.0,23594400.0
2023-03-06,7.0,7.0,7.0,7.0,10.0,29038400.0
2023-03-07,7.0,7.0,7.0,7.0,10.0,26235800.0
2023-03-08,7.0,7.0,7.0,7.0,10.0,25083400.0
2023-03-09,7.0,7.0,7.0,7.0,10.0,23648400.0
2023-03-10,7.0,7.0,7.0,7.0,10.0,31331000.0
2023-03-13,7.0,7.0,7.0,7.0,10.0,31156400.0
2023-03-14,7.0,7.0,7.0,7.0,10.0,24984600.0
2023-03-15,7.0,7.0,7.0,7.0,10.0,19983000.0
2023-03-16,7.0,7.0,7.0,7.0,10.0,33718400.0
2023-03-17,7.0,7.0,7.0,7.0,10.0,15958600.0
2023-03-20,7.0,7.0,7.0,7.0,10.0,22753000.0
2023-03-21,7.0,7.0,7.0,7.0,10.0,29381400.0
2023-03-22,7.0,7.0,7.0,7.0,10.0,27283800.0
2023-03-23,7.0,7.0,7.0,7.0,10.0,25394800.0
2023-03-24,7.0,7.0,7.0,7.0,10.0,30033400.0
2023-03-27,7.0,7.0,7.0,7.0,10.0,26052200.0
2023-03-28,7.0,7.0,7.0,7.0,10.0,26052600.0
2023-03-29,7.0,7.0,7.0,7.0,10.0,31020000.0
2023-03-30,7.0,7.0,7.0,7.0,10.0,29389200.0
2023-03-31,7.0,7.0,7.0,7.0,10.0,44038600.0
2023-04-03,7.0,7.0,7.0,7.0,10.0,24950800.0
2023-04-04,7.0,7.0,7.0,7.0,10.0,26942000.0
2023-04-05,7.0,7.0,7.0,7.0,10.0,29138400.0
2023-04-06,7.0,7.0,7.0,7.0,10.0,30937200.0
2023-04-07,7.0,7.0,7.0,7.0,10.0,30537400.0
2023-04-10,7.0,7.0,7.0,7.0,10.0,32955600.0
2023-04-11,7.0,7.0,7.0,7.0,10.0,29522800.0
2023-04-12,7.0,7.0,7.0,7.0,10.0,11339200.0
2023-04-13,7.0,7.0,7.0,7.0,10.0,33959200.0
2023-04-14,7.0,7.0,7.0,7.0,10.0,20685200.0
2023-04-17,7.0,7.0,7.0,7.0,10.0,24732400.0
2023-04-18,7.0,7.0,7.0,7.0,10.0,12148800.0
2023-04-19,7.0,7.0,7.0,7.0,10.0,13679400.0
2023-04-20,7.0,7.0,7.0,7.0,10.0,5821000.0
2023-04-21,,,,,,
2023-04-24,7.0,7.0,7.0,7.0,10.0,2658800.0
2023-04-25,7.0,7.0,7.0,7.0,10.0,20511000.0
2023-04-26,7.0,7.0,7.0,7.0,10.0,16844000.0
2023-04-27,7.0,7.0,7.0,7.0,10.0,17300200.0
2023-04-28,7.0,7.0,7.0,7.0,10.0,35982000.0
2023-05-01,,,,,,
2023-05-02,7.0,7.0,7.0,7.0,10.0,5824200.0
2023-05-03,7.0,7.0,7.0,7.0,10.0,8632200.0
2023-05-04,7.0,7.0,7.0,7.0,10.0,13415000.0
2023-05-05,7.0,7.0,7.0,7.0,10.0,17001600.0
2023-05-08,7.6117,7.0,10.0,7.0,10.0,19617600.0
2023-05-09,8.09549,7.0,10.0,7.0,10.0,24646400.0
2023-05-10,7.0,7.0,7.0,7.0,10.0,8243200.0
2023-05-11,7.0,7.0,7.0,7.0,10.0,14606600.0
2023-05-12,7.0,7.0,7.0,7.0,10.0,7005200.0
2023-05-15,7.0,7.0,7.0,7.0,10.0,14222400.0
2023-05-16,7.0,7.0,7.0,7.0,10.0,10866600.0
2023-05-17,7.0,7.0,7.0,7.0,10.0,6206000.0
2023-05-18,7.0,7.0,7.0,7.0,10.0,12018800.0
2023-05-19,,,,,,
2023-05-22,7.0,7.0,7.0,7.0,10.0,12619400.0
2023-05-23,7.0,7.0,7.0,7.0,10.0,11618800.0
2023-05-24,7.0,7.0,7.0,7.0,10.0,7613200.0
2023-05-25,7.0,7.0,7.0,7.0,10.0,13817400.0
2023-05-26,7.0,7.0,7.0,7.0,10.0,10652600.0
2023-05-29,7.0,7.0,7.0,7.0,10.0,16109400.0
2023-05-30,7.0,7.0,7.0,7.0,10.0,15028600.0
2023-05-31,7.0,7.0,7.0,7.0,10.0,36635000.0
2023-06-01,7.0,7.0,7.0,7.0,10.0,2635800.0
2023-06-02,7.0,7.0,7.0,7.0,10.0,11596200.0
2023-06-05,7.0,7.0,7.0,7.0,10.0,17073800.0
2023-06-06,7.0,7.0,7.0,7.0,10.0,13641600.0
2023-06-07,7.0,7.0,7.0,7.0,10.0,8836400.0
2023-06-08,7.0,7.0,7.0,7.0,10.0,19840600.0
2023-06-09,7.0,7.0,7.0,7.0,10.0,5620400.0
2023-06-12,7.0,7.0,7.0,7.0,10.0,14702800.0
2023-06-13,7.0,7.0,7.0,7.0,10.0,18305000.0
2023-06-14,7.0,7.0,7.0,7.0,10.0,13713400.0
2023-06-15,7.0,7.0,7.0,7.0,10.0,13532000.0
2023-06-16,7.0,7.0,7.0,7.0,10.0,21306600.0
2023-06-19,7.0,7.0,7.0,7.0,10.0,58357400.0
2023-06-20,7.0,7.0,7.0,7.0,10.0,33705200.0
2023-06-21,7.0,7.0,7.0,7.0,10.0,31322800.0
2023-06-22,7.0,7.0,7.0,13.5,16.5,43240800.0
2023-06-23,13.5,13.5,13.5,13.5,16.5,41731200.0
2023-06-26,13.5,13.5,13.5,13.5,16.5,58069800.0
2023-06-27,13.5,13.5,13.5,13.5,16.5,78398800.0
2023-06-28,,,,,,
2023-06-29,,,,,,
2023-06-30,,,,,,
2023-07-03,13.5,13.5,13.5,13.5,16.5,38522600.0
2023-07-04,13.5,13.5,13.5,13.5,16.5,44427800.0
2023-07-05,13.5,13.5,13.5,13.5,16.5,29026800.0
2023-07-06,13.5,13.5,13.5,13.5,16.5,43923200.0
2023-07-07,13.5,13.5,13.5,13.5,16.5,37584000.0
2023-07-10,13.5,13.5,13.5,13.5,16.5,35825000.0
2023-07-11,13.5,13.5,13.5,13.5,16.5,41724200.0
2023-07-12,13.5,13.5,13.5,13.5,16.5,67021200.0
2023-07-13,13.5,13.5,13.5,13.5,16.5,115250800.0
2023-07-14,13.5,13.5,13.5,13.5,16.5,123279800.0
2023-07-17,13.5,13.5,13.5,13.5,16.5,143526600.0
2023-07-18,13.5,13.5,13.5,13.5,16.5,208612600.0
2023-07-19,13.5,13.5,13.5,13.5,16.5,307055200.0
2023-07-20,13.5,13.5,13.5,16.0,19.0,339623000.0
2023-07-21,16.0,16.0,16.0,16.0,19.0,310162000.0
2023-07-24,16.0,16.0,16.0,16.0,19.0,303340800.0
2023-07-25,16.0,16.0,16.0,16.0,19.0,351220600.0
2023-07-26,16.0,16.0,16.0,16.0,19.0,252505800.0
2023-07-27,16.0,16.0,16.0,16.0,19.0,276135800.0
2023-07-28,16.0,16.0,16.0,16.0,19.0,207529200.0
2023-07-31,16.0,16.0,16.0,16.0,19.0,102618600.0
2023-08-01,16.0,16.0,16.0,16.0,19.0,264071800.0
2023-08-02,16.0,16.0,16.0,16.0,19.0,439997200.0
2023-08-03,16.0,16.0,16.0,16.0,19.0,474578600.0
2023-08-04,16.0,16.0,16.0,16.0,19.0,35242400.0
2023-08-07,16.0,16.0,16.0,16.0,19.0,32077000.0
2023-08-08,16.0,16.0,16.0,16.0,19.0,100607200.0
2023-08-09,16.0,16.0,16.0,16.0,19.0,41413600.0
2023-08-10,16.0,16.0,16.0,16.0,19.0,28446000.0
2023-08-11,16.0,16.0,16.0,16.0,19.0,32866000.0
2023-08-14,16.0,16.0,16.0,16.0,19.0,44376000.0
2023-08-15,16.0,16.0,16.0,16.0,19.0,43822400.0
2023-08-16,16.0,16.0,16.0,16.0,19.0,40510400.0
2023-08-17,16.0,16.0,16.0,16.0,19.0,34437200.0
2023-08-18,16.0,16.0,16.0,16.0,19.0,28801800.0
2023-08-21,16.0,16.0,16.0,16.0,19.0,28846600.0
2023-08-22,16.0,16.0,16.0,16.0,19.0,30845400.0
2023-08-23,16.0,16.0,16.0,16.0,19.0,25837600.0
2023-08-24,16.0,16.0,16.0,23.5,26.5,25245400.0
2023-08-25,23.5,23.5,23.5,23.5,26.5,118502000.0
2023-08-28,23.5,23.5,23.5,23.5,26.5,92250800.0
2023-08-29,23.5,23.5,23.5,23.5,26.5,58760200.0
2023-08-30,,,,,,
2023-08-31,23.5,23.5,23.5,23.5,26.5,143612800.0
2023-09-01,23.5,23.5,23.5,23.5,26.5,41829000.0
2023-09-04,23.5,23.5,23.5,23.5,26.5,35359000.0
2023-09-05,23.5,23.5,23.5,23.5,26.5,26501200.0
2023-09-06,23.5,23.5,23.5,23.5,26.5,24063200.0
2023-09-07,23.5,23.5,23.5,23.5,26.5,21175200.0
2023-09-08,23.5,23.5,23.5,23.5,26.5,26194200.0
2023-09-11,23.5,23.5,23.5,23.5,26.5,38110600.0
2023-09-12,23.5,23.5,23.5,23.5,26.5,29057800.0
2023-09-13,23.5,23.5,23.5,23.5,26.5,11919000.0
2023-09-14,23.5,23.5,23.5,23.5,26.5,22564200.0
2023-09-15,23.5,23.5,23.5,23.5,26.5,12005800.0
2023-09-18,23.5,23.5,23.5,23.5,26.5,16655600.0
2023-09-19,23.5,23.5,23.5,23.5,26.5,14043000.0
2023-09-20,23.5,23.5,23.5,23.5,26.5,24285400.0
2023-09-21,23.5,23.5,23.5,28.5,31.5,21167200.0
2023-09-22,28.5,28.5,28.5,28.5,31.5,361972400.0
2023-09-25,28.5,28.5,28.5,28.5,31.5,530758600.0
2023-09-26,28.5,28.5,28.5,28.5,31.5,582525000.0
2023-09-27,28.5,28.5,28.5,28.5,31.5,562212800.0
2023-09-28,28.5,28.5,28.5,28.5,31.5,495516200.0
2023-09-29,28.5,28.5,28.5,28.5,31.5,78814800.0
2023-10-02,28.5,28.5,28.5,28.5,31.5,16234800.0
2023-10-03,28.5,28.5,28.5,28.5,31.5,17681800.0
2023-10-04,28.5,28.5,28.5,28.5,31.5,19442400.0
2023-10-05,28.5,28.5,28.5,28.5,31.5,23563000.0
2023-10-06,28.5,28.5,28.5,28.5,31.5,13294000.0
2023-10-09,28.5,28.5,28.5,28.5,31.5,111130000.0
2023-10-10,28.5,28.5,28.5,28.5,31.5,171603400.0
2023-10-11,28.5,28.5,28.5,28.5,31.5,254143800.0
2023-10-12,28.5,28.5,28.5,28.5,31.5,292690800.0
2023-10-13,28.5,28.5,28.5,28.5,31.5,23327000.0
2023-10-16,28.5,28.5,28.5,28.5,31.5,41331200.0
2023-10-17,28.5,28.5,28.5,28.5,31.5,181236400.0
2023-10-18,28.5,28.5,28.5,28.5,31.5,145491600.0
2023-10-19,28.5,28.5,28.5,28.5,31.5,74385800.0
2023-10-20,28.5,28.5,28.5,28.5,31.5,112541800.0
2023-10-23,28.5,28.5,28.5,28.5,31.5,248864400.0
2023-10-24,28.5,28.5,28.5,28.5,31.5,308226000.0
2023-10-25,28.5,28.5,28.5,28.5,31.5,301138400.0
2023-10-26,28.5,28.5,28.5,33.5,36.5,420636800.0
2023-10-27,33.5,33.5,33.5,33.5,36.5,298650200.0
2023-10-30,33.5,33.5,33.5,33.5,36.5,437121000.0
2023-10-31,33.5,33.5,33.5,33.5,36.5,466745200.0
2023-11-01,33.5,33.5,33.5,33.5,36.5,337308200.0
2023-11-02,33.5,33.5,33.5,33.5,36.5,257009400.0
2023-11-03,33.5,33.5,33.5,33.5,36.5,287578800.0
2023-11-06,33.5,33.5,33.5,33.5,36.5,353174400.0
2023-11-07,33.5,33.5,33.5,33.5,36.5,298844400.0
2023-11-08,33.5,33.5,33.5,33.5,36.5,414533400.0
2023-11-09,33.5,33.5,33.5,33.5,36.5,363622400.0
2023-11-10,33.5,33.5,33.5,33.5,36.5,7756400.0
2023-11-13,33.5,33.5,33.5,33.5,36.5,8671800.0
2023-11-14,33.5,33.5,33.5,33.5,36.5,20189400.0
2023-11-15,33.5,33.5,33.5,33.5,36.5,19201000.0
2023-11-16,33.5,33.5,33.5,33.5,36.5,14337600.0
2023-11-17,33.5,33.5,33.5,33.5,36.5,15612200.0
2023-11-20,33.5,33.5,33.5,33.5,36.5,27388400.0
2023-11-21,33.5,33.5,33.5,33.5,36.5,31653200.0
2023-11-22,33.5,33.5,33.5,33.5,36.5,107825400.0
2023-11-23,33.58459,33.5,36.5,38.5,41.5,141855600.0
2023-11-24,38.5,38.5,38.5,38.5,41.5,96950600.0
2023-11-27,38.5,38.5,38.5,38.5,41.5,75099000.0
2023-11-28,38.5,38.5,38.5,38.5,41.5,63954400.0
2023-11-29,38.5,38.5,38.5,38.5,41.5,64208000.0
2023-11-30,38.5,38.5,38.5,38.5,41.5,72189600.0
2023-12-01,38.5,38.5,38.5,38.5,41.5,50890400.0
2023-12-04,38.5,38.5,38.5,38.5,41.5,62240600.0
2023-12-05,38.5,38.5,38.5,38.5,41.5,68395800.0
2023-12-06,38.5,38.5,38.5,38.5,41.5,108567200.0
2023-12-07,38.5,38.5,38.5,38.5,41.5,170445800.0
2023-12-08,38.5,38.5,38.5,38.5,41.5,48571200.0
2023-12-11,38.5,38.5,38.5,38.5,41.5,53219800.0
2023-12-12,38.5,38.5,38.5,38.5,41.5,53176400.0
2023-12-13,38.5,38.5,38.5,38.5,41.5,53748800.0
2023-12-14,38.5,38.5,38.5,38.5,41.5,76654200.0
2023-12-15,38.5,38.5,38.5,38.5,41.5,93785600.0
2023-12-18,38.5,38.5,38.5,38.5,41.5,253080000.0
2023-12-19,38.5,38.5,38.5,38.5,41.5,404300800.0
2023-12-20,38.5,38.5,38.5,38.5,41.5,446359400.0
2023-12-21,38.5,38.5,38.5,41.0,44.0,535621800.0
2023-12-22,41.0,41.0,41.0,41.0,44.0,309168600.0
2023-12-25,41.0,41.0,41.0,41.0,44.0,286268000.0
2023-12-26,41.0,41.0,41.0,41.0,44.0,214409200.0
2023-12-27,41.0,41.0,41.0,41.0,44.0,138660200.0
2023-12-28,41.0,41.0,41.0,41.0,44.0,99343600.0
2023-12-29,41.0,41.0,41.0,41.0,44.0,156152000.0
2024-01-01,,,,,,
2024-01-02,41.0,41.0,41.0,41.0,44.0,146456200.0
2024-01-03,41.0,41.0,41.0,41.0,44.0,207908400.0
2024-01-04,41.0,41.0,41.0,41.0,44.0,74007200.0
2024-01-05,41.0,41.0,41.0,41.0,44.0,56113600.0
2024-01-08,41.0,41.0,41.0,41.0,44.0,68805400.0
2024-01-09,41.0,41.0,41.0,41.0,44.0,73924800.0
2024-01-10,41.0,41.0,41.0,41.0,44.0,57963200.0
2024-01-11,41.0,41.0,41.0,41.0,44.0,104521600.0
2024-01-12,41.0,41.0,41.0,41.0,44.0,97621600.0
2024-01-15,41.0,41.0,41.0,41.0,44.0,185425000.0
2024-01-16,41.0,41.0,41.0,41.0,44.0,78064400.0
2024-01-17,41.0,41.0,41.0,41.0,44.0,54546600.0
2024-01-18,41.0,41.0,41.0,41.0,44.0,82200200.0
2024-01-19,41.0,41.0,41.0,41.0,44.0,23234200.0
2024-01-22,41.0,41.0,41.0,41.0,44.0,29870800.0
2024-01-23,41.0,41.0,41.0,41.0,44.0,38967000.0
2024-01-24,41.0,41.0,41.0,41.0,44.0,11247600.0
2024-01-25,41.0,41.0,41.0,43.5,46.5,54930800.0
2024-01-26,43.5,43.5,43.5,43.5,46.5,262270600.0
2024-01-29,43.5,43.5,43.5,43.5,46.5,112065400.0
2024-01-30,43.5,43.5,43.5,43.5,46.5,97661400.0
2024-01-31,43.5,43.5,43.5,43.5,46.5,158847200.0
2024-02-01,43.5,43.5,43.5,43.5,46.5,64583800.0
2024-02-02,43.5,43.5,43.5,43.5,46.5,12518400.0
2024-02-05,43.5,43.5,43.5,43.5,46.5,13260600.0
2024-02-06,43.5,43.5,43.5,43.5,46.5,9621600.0
2024-02-07,43.5,43.5,43.5,43.5,46.5,21847600.0
2024-02-08,43.5,43.5,43.5,43.5,46.5,26924000.0
2024-02-09,43.5,43.5,43.5,43.5,46.5,27120200.0
2024-02-12,43.5,43.5,43.5,43.5,46.5,21435600.0
2024-02-13,43.5,43.5,43.5,43.5,46.5,49466000.0
2024-02-14,43.5,43.5,43.5,43.5,46.5,29743000.0
2024-02-15,43.5,43.5,43.5,43.5,46.5,12889400.0
2024-02-16,43.5,43.5,43.5,43.5,46.5,22855600.0
2024-02-19,43.5,43.5,43.5,43.5,46.5,34514400.0
2024-02-20,43.5,43.5,43.5,43.5,46.5,15632800.0
2024-02-21,43.5,43.5,43.5,43.5,46.5,10656000.0
2024-02-22,43.5,43.5,43.5,43.5,46.5,10461000.0
2024-02-23,43.5,43.5,43.5,43.5,46.5,14792800.0
2024-02-26,43.5,43.5,43.5,43.5,46.5,15908800.0
2024-02-27,43.5,43.5,43.5,43.5,46.5,39120000.0
2024-02-28,43.5,43.5,43.5,43.5,46.5,37869600.0
2024-02-29,43.5,43.5,43.5,43.5,46.5,148741600.0
2024-03-01,43.5,43.5,43.5,43.5,46.5,69981200.0
2024-03-04,43.5,43.5,43.5,43.5,46.5,60905800.0
2024-03-05,43.5,43.5,43.5,43.5,46.5,52639400.0
2024-03-06,43.5,43.5,43.5,43.5,46.5,46943200.0
2024-03-07,43.5,43.5,43.5,43.5,46.5,52150200.0
2024-03-08,43.5,43.5,43.5,43.5,46.5,45980800.0
2024-03-11,43.5,43.5,43.5,43.5,46.5,45917600.0
2024-03-12,43.5,43.5,43.5,43.5,46.5,51768600.0
2024-03-13,43.5,43.5,43.5,43.5,46.5,48645600.0
2024-03-14,43.5,43.5,43.5,43.5,46.5,52051800.0
2024-03-15,43.5,43.5,43.5,43.5,46.5,76344000.0
2024-03-18,43.5,43.5,43.5,43.5,46.5,64373000.0
2024-03-19,43.5,43.5,43.5,43.5,46.5,68583600.0
2024-03-20,43.5,43.5,43.5,43.5,46.5,62227600.0
2024-03-21,44.9692,43.5,46.5,47.0,53.0,104322200.0
2024-03-22,47.0,47.0,47.0,47.0,53.0,58013000.0
2024-03-25,47.0,47.0,47.0,47.0,53.0,52006400.0
2024-03-26,47.0,47.0,47.0,47.0,53.0,67527600.0
2024-03-27,47.0,47.0,47.0,47.0,53.0,109101000.0
2024-03-28,47.0,47.0,47.0,47.0,53.0,141220200.0
2024-03-29,47.0,47.0,47.0,47.0,53.0,194692800.0
2024-04-01,47.0,47.0,47.0,47.0,53.0,152526400.0
2024-04-02,47.0,47.0,47.0,47.0,53.0,149340400.0
2024-04-03,47.0,47.0,47.0,47.0,53.0,104433600.0
2024-04-04,47.0,47.0,47.0,47.0,53.0,67438000.0
2024-04-05,47.0,47.0,47.0,47.0,53.0,78670400.0
2024-04-08,47.0,47.0,47.0,47.0,53.0,158952200.0
2024-04-09,47.0,47.0,47.0,47.0,53.0,203926600.0
2024-04-10,,,,,,
2024-04-11,,,,,,
2024-04-12,,,,,,
2024-04-15,47.0,47.0,47.0,47.0,53.0,60024400.0
2024-04-16,47.0,47.0,47.0,47.0,53.0,66413000.0
2024-04-17,47.0,47.0,47.0,47.0,53.0,60275800.0
2024-04-18,47.0,47.0,47.0,47.0,53.0,56572600.0
2024-04-19,47.0,47.0,47.0,47.0,53.0,73131400.0
2024-04-22,47.0,47.0,47.0,47.0,53.0,70685200.0
2024-04-23,,,,,,
2024-04-24,47.0,47.0,47.0,47.0,53.0,63207200.0
2024-04-25,47.0,47.0,47.0,47.0,53.0,76384600.0
2024-04-26,47.0,47.0,47.0,47.0,53.0,53876600.0
2024-04-29,47.0,47.0,47.0,47.0,53.0,68165800.0
2024-04-30,47.0,47.0,47.0,47.0,53.0,157232200.0
2024-05-01,,,,,,
2024-05-02,47.0,47.0,47.0,47.0,53.0,106661800.0
2024-05-03,47.0,47.0,47.0,47.0,53.0,91098800.0
2024-05-06,47.0,47.0,47.0,47.0,53.0,119268800.0
2024-05-07,47.0,47.0,47.0,47.0,53.0,182840800.0
2024-05-08,47.0,47.0,47.0,47.0,53.0,157748400.0
2024-05-09,47.57381,47.0,53.0,47.0,53.0,110837600.0
